,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
,"('switch',)","('switchLevel',)","('colorTemperature',)","('colorControl_hue',)","('colorControl_saturation',)","('switch',)","('switchLevel',)","('colorTemperature',)","('colorControl_hue',)","('colorControl_saturation',)",cmds,length,time,memory_num,visited_num
909,"('on',)","(34,)","(6800,)","(0,)","(8,)","('on',)","(48,)","(6800,)","(18,)","(0,)","['setHue:18', 'setLevel:48']",2,0.004816293716430664,735,741
910,"('on',)","(67,)","(7700,)","(33,)","(0,)","('on',)","(71,)","(3200,)","(33,)","(0,)","['setColorTemperature:3200', 'setLevel:71']",2,0.004809141159057617,736,742
911,"('on',)","(28,)","(4000,)","(12,)","(0,)","('on',)","(28,)","(4000,)","(91,)","(0,)",['setHue:91'],1,0.002450227737426758,369,371
912,"('off',)","(37,)","(4200,)","(0,)","(23,)","('on',)","(52,)","(4200,)","(36,)","(0,)","['setHue:36', 'setLevel:52']",2,0.004841327667236328,738,740
913,"('off',)","(95,)","(2700,)","(0,)","(78,)","('on',)","(95,)","(4400,)","(22,)","(0,)","['setHue:22', 'setColorTemperature:4400']",2,0.004785776138305664,738,740
914,"('on',)","(66,)","(7100,)","(0,)","(13,)","('on',)","(81,)","(7100,)","(0,)","(38,)","['setLevel:81', 'setSaturation:38']",2,0.007170915603637695,1100,1110
915,"('off',)","(88,)","(6500,)","(66,)","(0,)","('on',)","(88,)","(6500,)","(83,)","(0,)",['setHue:83'],1,0.0024330615997314453,371,370
916,"('on',)","(77,)","(3000,)","(0,)","(45,)","('on',)","(88,)","(3000,)","(0,)","(45,)",['setLevel:88'],1,0.002400636672973633,368,370
917,"('on',)","(36,)","(2700,)","(53,)","(0,)","('on',)","(36,)","(6100,)","(55,)","(0,)","['setColorTemperature:6100', 'setHue:55']",2,0.007126569747924805,1103,1113
918,"('on',)","(57,)","(4400,)","(92,)","(0,)","('on',)","(5,)","(4800,)","(0,)","(51,)","['setSaturation:51', 'setLevel:5', 'setColorTemperature:4800']",3,0.0071163177490234375,1101,1111
919,"('off',)","(57,)","(3600,)","(0,)","(49,)","('on',)","(57,)","(5600,)","(0,)","(64,)","['setColorTemperature:5600', 'setSaturation:64']",2,0.007111310958862305,1104,1109
920,"('on',)","(37,)","(5800,)","(0,)","(8,)","('on',)","(37,)","(5800,)","(59,)","(0,)",['setHue:59'],1,0.002416372299194336,368,370
921,"('off',)","(9,)","(8800,)","(0,)","(54,)","('on',)","(9,)","(6100,)","(15,)","(0,)","['setHue:15', 'setColorTemperature:6100']",2,0.004712581634521484,738,740
922,"('on',)","(41,)","(3700,)","(0,)","(56,)","('on',)","(86,)","(3700,)","(70,)","(0,)","['setHue:70', 'setLevel:86']",2,0.004768848419189453,735,741
923,"('on',)","(12,)","(8300,)","(19,)","(0,)","('on',)","(12,)","(5500,)","(84,)","(0,)","['setColorTemperature:5500', 'setHue:84']",2,0.004770994186401367,736,742
924,"('off',)","(6,)","(8500,)","(0,)","(87,)","('on',)","(72,)","(8500,)","(66,)","(0,)","['setHue:66', 'setLevel:72']",2,0.004750728607177734,738,740
925,"('off',)","(59,)","(8000,)","(0,)","(0,)","('on',)","(59,)","(2600,)","(89,)","(0,)","['setColorTemperature:2600', 'setHue:89']",2,0.004747152328491211,738,739
926,"('off',)","(38,)","(4200,)","(0,)","(77,)","('on',)","(97,)","(4200,)","(25,)","(0,)","['setHue:25', 'setLevel:97']",2,0.0047817230224609375,738,740
927,"('off',)","(11,)","(3500,)","(0,)","(70,)","('on',)","(1,)","(3500,)","(6,)","(0,)","['setHue:6', 'setLevel:1']",2,0.0047643184661865234,738,740
928,"('off',)","(76,)","(2900,)","(45,)","(0,)","('on',)","(90,)","(2900,)","(0,)","(95,)","['setSaturation:95', 'setLevel:90']",2,0.004788398742675781,738,740
929,"('off',)","(51,)","(5700,)","(0,)","(12,)","('on',)","(51,)","(5700,)","(0,)","(64,)",['setSaturation:64'],1,0.002673625946044922,370,369
930,"('on',)","(33,)","(8600,)","(0,)","(97,)","('on',)","(76,)","(8300,)","(25,)","(0,)","['setHue:25', 'setColorTemperature:8300', 'setLevel:76']",3,0.007216930389404297,1102,1112
931,"('on',)","(98,)","(3800,)","(87,)","(0,)","('on',)","(79,)","(3800,)","(0,)","(27,)","['setSaturation:27', 'setLevel:79']",2,0.004822254180908203,735,741
932,"('on',)","(72,)","(5400,)","(65,)","(0,)","('on',)","(54,)","(5400,)","(54,)","(0,)","['setHue:54', 'setLevel:54']",2,0.004806041717529297,736,742
933,"('on',)","(61,)","(7000,)","(94,)","(0,)","('on',)","(19,)","(7000,)","(0,)","(91,)","['setSaturation:91', 'setLevel:19']",2,0.004759073257446289,735,741
934,"('on',)","(16,)","(8400,)","(0,)","(94,)","('on',)","(16,)","(8400,)","(0,)","(68,)",['setSaturation:68'],1,0.0023941993713378906,368,370
935,"('off',)","(100,)","(7200,)","(80,)","(0,)","('on',)","(22,)","(7200,)","(80,)","(0,)",['setLevel:22'],1,0.002399921417236328,371,370
936,"('off',)","(99,)","(5200,)","(32,)","(0,)","('on',)","(94,)","(5200,)","(0,)","(77,)","['setSaturation:77', 'setLevel:94']",2,0.004792928695678711,738,740
937,"('on',)","(68,)","(2800,)","(52,)","(0,)","('on',)","(68,)","(8200,)","(0,)","(16,)","['setSaturation:16', 'setColorTemperature:8200']",2,0.004994869232177734,735,741
938,"('off',)","(58,)","(4400,)","(0,)","(37,)","('on',)","(79,)","(8700,)","(0,)","(37,)","['setLevel:79', 'setColorTemperature:8700']",2,0.007294893264770508,1104,1109
939,"('on',)","(19,)","(3100,)","(0,)","(80,)","('on',)","(19,)","(3100,)","(62,)","(0,)",['setHue:62'],1,0.002437114715576172,368,370
940,"('off',)","(36,)","(5600,)","(0,)","(50,)","('on',)","(36,)","(5600,)","(0,)","(94,)",['setSaturation:94'],1,0.0024445056915283203,370,369
941,"('off',)","(2,)","(3600,)","(0,)","(10,)","('on',)","(2,)","(3600,)","(0,)","(58,)",['setSaturation:58'],1,0.002432107925415039,370,369
942,"('on',)","(56,)","(4000,)","(0,)","(53,)","('on',)","(94,)","(4500,)","(12,)","(0,)","['setHue:12', 'setLevel:94', 'setColorTemperature:4500']",3,0.009750604629516602,1469,1483
943,"('on',)","(82,)","(6000,)","(2,)","(0,)","('on',)","(82,)","(6000,)","(0,)","(99,)",['setSaturation:99'],1,0.0024368762969970703,369,371
944,"('off',)","(78,)","(3400,)","(44,)","(0,)","('on',)","(79,)","(4400,)","(0,)","(95,)","['setSaturation:95', 'setLevel:79', 'setColorTemperature:4400']",3,0.009558677673339844,1470,1480
945,"('off',)","(19,)","(4300,)","(0,)","(29,)","('on',)","(28,)","(3100,)","(0,)","(29,)","['setColorTemperature:3100', 'setLevel:28']",2,0.004795074462890625,737,739
946,"('on',)","(26,)","(5800,)","(0,)","(40,)","('on',)","(87,)","(5800,)","(60,)","(0,)","['setHue:60', 'setLevel:87']",2,0.00481414794921875,735,741
947,"('off',)","(24,)","(2400,)","(77,)","(0,)","('on',)","(20,)","(6800,)","(77,)","(0,)","['setLevel:20', 'setColorTemperature:6800']",2,0.0048105716705322266,739,741
948,"('on',)","(79,)","(7500,)","(96,)","(0,)","('on',)","(94,)","(7500,)","(53,)","(0,)","['setHue:53', 'setLevel:94']",2,0.0047991275787353516,736,742
949,"('on',)","(8,)","(8900,)","(0,)","(41,)","('on',)","(8,)","(8900,)","(0,)","(67,)",['setSaturation:67'],1,0.002422809600830078,368,370
950,"('on',)","(54,)","(8100,)","(44,)","(0,)","('on',)","(36,)","(6900,)","(72,)","(0,)","['setColorTemperature:6900', 'setLevel:36', 'setHue:72']",3,0.00960087776184082,1469,1484
951,"('off',)","(8,)","(4900,)","(0,)","(9,)","('on',)","(41,)","(4900,)","(0,)","(9,)",['setLevel:41'],1,0.0023772716522216797,370,369
952,"('on',)","(96,)","(7500,)","(0,)","(78,)","('on',)","(17,)","(7500,)","(0,)","(42,)","['setSaturation:42', 'setLevel:17']",2,0.004866123199462891,734,740
953,"('on',)","(83,)","(3700,)","(0,)","(86,)","('on',)","(87,)","(3700,)","(80,)","(0,)","['setHue:80', 'setLevel:87']",2,0.004799842834472656,735,741
954,"('on',)","(63,)","(7100,)","(0,)","(6,)","('on',)","(21,)","(2500,)","(0,)","(18,)","['setSaturation:18', 'setColorTemperature:2500', 'setLevel:21']",3,0.007140636444091797,1100,1110
955,"('on',)","(17,)","(6500,)","(0,)","(22,)","('on',)","(17,)","(2800,)","(0,)","(77,)","['setColorTemperature:2800', 'setSaturation:77']",2,0.004796743392944336,734,740
956,"('off',)","(24,)","(3600,)","(29,)","(0,)","('on',)","(24,)","(3600,)","(98,)","(0,)",['setHue:98'],1,0.002434968948364258,371,370
957,"('on',)","(66,)","(6000,)","(0,)","(73,)","('on',)","(66,)","(7000,)","(0,)","(6,)","['setSaturation:6', 'setColorTemperature:7000']",2,0.004738807678222656,734,740
958,"('on',)","(53,)","(7400,)","(0,)","(0,)","('on',)","(53,)","(7400,)","(15,)","(0,)",['setHue:15'],1,0.002415180206298828,369,370
959,"('on',)","(76,)","(7500,)","(67,)","(0,)","('on',)","(62,)","(7500,)","(0,)","(86,)","['setSaturation:86', 'setLevel:62']",2,0.004770994186401367,735,741
960,"('on',)","(14,)","(3400,)","(55,)","(0,)","('on',)","(64,)","(5100,)","(18,)","(0,)","['setHue:18', 'setLevel:64', 'setColorTemperature:5100']",3,0.00954437255859375,1470,1484
961,"('on',)","(52,)","(4500,)","(0,)","(23,)","('on',)","(20,)","(8600,)","(0,)","(23,)","['setLevel:20', 'setColorTemperature:8600']",2,0.004734039306640625,734,740
962,"('off',)","(20,)","(6000,)","(57,)","(0,)","('on',)","(20,)","(6000,)","(0,)","(64,)",['setSaturation:64'],1,0.002414703369140625,371,370
963,"('on',)","(68,)","(8400,)","(81,)","(0,)","('on',)","(63,)","(8400,)","(18,)","(0,)","['setHue:18', 'setLevel:63']",2,0.004761219024658203,736,742
964,"('off',)","(51,)","(7300,)","(53,)","(0,)","('on',)","(51,)","(7300,)","(8,)","(0,)",['setHue:8'],1,0.0024137496948242188,371,370
965,"('off',)","(40,)","(3300,)","(45,)","(0,)","('on',)","(63,)","(3300,)","(22,)","(0,)","['setHue:22', 'setLevel:63']",2,0.004769086837768555,739,741
966,"('on',)","(32,)","(5000,)","(0,)","(33,)","('on',)","(31,)","(5000,)","(85,)","(0,)","['setHue:85', 'setLevel:31']",2,0.0047607421875,735,741
967,"('off',)","(43,)","(2600,)","(0,)","(50,)","('on',)","(38,)","(8800,)","(17,)","(0,)","['setHue:17', 'setLevel:38', 'setColorTemperature:8800']",3,0.007088422775268555,1105,1111
968,"('on',)","(89,)","(5600,)","(26,)","(0,)","('off',)","(83,)","(8800,)","(26,)","(0,)","['setLevel:83', 'setColorTemperature:8800', 'setLevel:0']",3,0.011866331100463867,1832,1853
969,"('on',)","(87,)","(8800,)","(0,)","(0,)","('on',)","(94,)","(8300,)","(0,)","(82,)","['setColorTemperature:8300', 'setLevel:94', 'setSaturation:82']",3,0.011834859848022461,1836,1850
970,"('off',)","(37,)","(6000,)","(51,)","(0,)","('on',)","(37,)","(5800,)","(63,)","(0,)","['setColorTemperature:5800', 'setHue:63']",2,0.004773855209350586,739,741
971,"('on',)","(11,)","(2800,)","(96,)","(0,)","('on',)","(35,)","(4900,)","(51,)","(0,)","['setHue:51', 'setLevel:35', 'setColorTemperature:4900']",3,0.009489297866821289,1470,1484
972,"('off',)","(10,)","(5400,)","(40,)","(0,)","('on',)","(10,)","(3300,)","(59,)","(0,)","['setColorTemperature:3300', 'setHue:59']",2,0.0047473907470703125,739,741
973,"('on',)","(41,)","(5400,)","(0,)","(66,)","('on',)","(92,)","(2900,)","(47,)","(0,)","['setHue:47', 'setColorTemperature:2900', 'setLevel:92']",3,0.007170915603637695,1102,1112
974,"('off',)","(87,)","(2800,)","(57,)","(0,)","('on',)","(84,)","(5300,)","(15,)","(0,)","['setHue:15', 'setLevel:84', 'setColorTemperature:5300']",3,0.0071642398834228516,1106,1112
975,"('off',)","(85,)","(5900,)","(0,)","(58,)","('on',)","(31,)","(7500,)","(0,)","(38,)","['setSaturation:38', 'setLevel:31', 'setColorTemperature:7500']",3,0.007095813751220703,1103,1109
976,"('off',)","(94,)","(8600,)","(33,)","(0,)","('on',)","(7,)","(8600,)","(0,)","(95,)","['setSaturation:95', 'setLevel:7']",2,0.004774808883666992,738,740
977,"('off',)","(16,)","(6700,)","(0,)","(63,)","('on',)","(38,)","(6700,)","(75,)","(0,)","['setHue:75', 'setLevel:38']",2,0.004774808883666992,738,740
978,"('on',)","(34,)","(6400,)","(69,)","(0,)","('on',)","(2,)","(4700,)","(84,)","(0,)","['setColorTemperature:4700', 'setLevel:2', 'setHue:84']",3,0.009523153305053711,1469,1484
979,"('off',)","(95,)","(6900,)","(46,)","(0,)","('on',)","(95,)","(8400,)","(0,)","(67,)","['setSaturation:67', 'setColorTemperature:8400']",2,0.004788637161254883,738,740
980,"('off',)","(53,)","(3700,)","(49,)","(0,)","('on',)","(37,)","(3700,)","(53,)","(0,)","['setLevel:37', 'setHue:53']",2,0.004922151565551758,739,741
981,"('on',)","(59,)","(8000,)","(0,)","(84,)","('on',)","(59,)","(3200,)","(0,)","(24,)","['setSaturation:24', 'setColorTemperature:3200']",2,0.004785299301147461,734,740
982,"('on',)","(58,)","(4400,)","(0,)","(27,)","('on',)","(15,)","(4600,)","(0,)","(27,)","['setLevel:15', 'setColorTemperature:4600']",2,0.004752397537231445,734,740
983,"('on',)","(21,)","(6800,)","(10,)","(0,)","('on',)","(24,)","(6800,)","(0,)","(56,)","['setSaturation:56', 'setLevel:24']",2,0.004790067672729492,735,741
984,"('off',)","(89,)","(7100,)","(88,)","(0,)","('on',)","(78,)","(7100,)","(0,)","(38,)","['setSaturation:38', 'setLevel:78']",2,0.00480961799621582,738,740
985,"('off',)","(17,)","(5000,)","(64,)","(0,)","('on',)","(17,)","(5000,)","(12,)","(0,)",['setHue:12'],1,0.0024361610412597656,371,370
986,"('off',)","(37,)","(4000,)","(66,)","(0,)","('on',)","(37,)","(4000,)","(0,)","(17,)",['setSaturation:17'],1,0.0023870468139648438,371,370
987,"('on',)","(6,)","(5300,)","(0,)","(74,)","('on',)","(16,)","(5300,)","(99,)","(0,)","['setHue:99', 'setLevel:16']",2,0.00469970703125,735,741
988,"('off',)","(30,)","(8800,)","(0,)","(66,)","('on',)","(28,)","(8800,)","(0,)","(70,)","['setLevel:28', 'setSaturation:70']",2,0.004802703857421875,737,739
989,"('on',)","(41,)","(4200,)","(0,)","(17,)","('on',)","(82,)","(4200,)","(61,)","(0,)","['setHue:61', 'setLevel:82']",2,0.0047626495361328125,735,741
990,"('on',)","(59,)","(8900,)","(79,)","(0,)","('on',)","(54,)","(8900,)","(79,)","(0,)",['setLevel:54'],1,0.0023953914642333984,369,371
991,"('on',)","(30,)","(8500,)","(69,)","(0,)","('on',)","(85,)","(6100,)","(69,)","(0,)","['setColorTemperature:6100', 'setLevel:85']",2,0.004808187484741211,736,742
992,"('on',)","(96,)","(3700,)","(9,)","(0,)","('on',)","(96,)","(3700,)","(0,)","(2,)",['setSaturation:2'],1,0.002425670623779297,369,371
993,"('on',)","(42,)","(7000,)","(52,)","(0,)","('off',)","(42,)","(7800,)","(0,)","(23,)","['setSaturation:23', 'setColorTemperature:7800', 'setLevel:0']",3,0.009492158889770508,1464,1480
994,"('on',)","(98,)","(3200,)","(57,)","(0,)","('on',)","(35,)","(3200,)","(52,)","(0,)","['setHue:52', 'setLevel:35']",2,0.004747867584228516,736,742
995,"('off',)","(41,)","(3100,)","(71,)","(0,)","('on',)","(41,)","(3200,)","(13,)","(0,)","['setHue:13', 'setColorTemperature:3200']",2,0.004792928695678711,739,741
996,"('off',)","(57,)","(6900,)","(0,)","(13,)","('on',)","(57,)","(6600,)","(0,)","(68,)","['setColorTemperature:6600', 'setSaturation:68']",2,0.0047495365142822266,737,739
997,"('off',)","(57,)","(2800,)","(0,)","(24,)","('on',)","(57,)","(3800,)","(67,)","(0,)","['setHue:67', 'setColorTemperature:3800']",2,0.004761934280395508,738,740
998,"('off',)","(64,)","(6700,)","(0,)","(82,)","('on',)","(54,)","(6700,)","(0,)","(73,)","['setSaturation:73', 'setLevel:54']",2,0.004766941070556641,737,739
999,"('off',)","(93,)","(7300,)","(9,)","(0,)","('on',)","(93,)","(5800,)","(0,)","(0,)","['setHue:0', 'setColorTemperature:5800']",2,0.0047605037689208984,739,740
