,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
898,"('off',)","(44,)","(6400,)","(65,)","(0,)","('on',)","(44,)","(8400,)","(19,)","(0,)","['setHue:19', 'setColorTemperature:8400']",2,0.004784107208251953,739,741
899,"('off',)","(82,)","(5600,)","(0,)","(69,)","('on',)","(82,)","(5600,)","(95,)","(0,)",['setHue:95'],1,0.0024137496948242188,370,369
900,"('off',)","(23,)","(6300,)","(0,)","(60,)","('on',)","(46,)","(6300,)","(47,)","(0,)","['setHue:47', 'setLevel:46']",2,0.004850864410400391,738,740
901,"('on',)","(23,)","(8400,)","(0,)","(21,)","('on',)","(3,)","(8400,)","(36,)","(0,)","['setHue:36', 'setLevel:3']",2,0.0047304630279541016,735,741
902,"('on',)","(1,)","(8900,)","(10,)","(0,)","('on',)","(78,)","(6300,)","(0,)","(17,)","['setSaturation:17', 'setColorTemperature:6300', 'setLevel:78']",3,0.007112741470336914,1101,1108
903,"('off',)","(84,)","(7200,)","(36,)","(0,)","('on',)","(8,)","(7200,)","(80,)","(0,)","['setLevel:8', 'setHue:80']",2,0.004775047302246094,739,741
904,"('off',)","(76,)","(4000,)","(0,)","(74,)","('on',)","(76,)","(4000,)","(0,)","(19,)",['setSaturation:19'],1,0.002436399459838867,370,369
905,"('off',)","(68,)","(5400,)","(76,)","(0,)","('on',)","(26,)","(4800,)","(0,)","(63,)","['setSaturation:63', 'setColorTemperature:4800', 'setLevel:26']",3,0.007161855697631836,1104,1110
906,"('off',)","(62,)","(8800,)","(0,)","(41,)","('on',)","(92,)","(8800,)","(36,)","(0,)","['setHue:36', 'setLevel:92']",2,0.004796743392944336,738,740
907,"('off',)","(80,)","(2500,)","(57,)","(0,)","('on',)","(80,)","(6900,)","(0,)","(15,)","['setSaturation:15', 'setColorTemperature:6900']",2,0.004800081253051758,738,740
908,"('off',)","(45,)","(8400,)","(32,)","(0,)","('on',)","(47,)","(4400,)","(0,)","(65,)","['setSaturation:65', 'setColorTemperature:4400', 'setLevel:47']",3,0.0071566104888916016,1104,1110
909,"('on',)","(19,)","(3900,)","(47,)","(0,)","('on',)","(66,)","(7100,)","(87,)","(0,)","['setLevel:66', 'setColorTemperature:7100', 'setHue:87']",3,0.016787290573120117,2565,2597
910,"('off',)","(27,)","(3500,)","(0,)","(49,)","('on',)","(26,)","(2500,)","(40,)","(0,)","['setHue:40', 'setColorTemperature:2500', 'setLevel:26']",3,0.007200002670288086,1105,1111
911,"('off',)","(58,)","(7000,)","(86,)","(0,)","('on',)","(58,)","(5100,)","(0,)","(28,)","['setSaturation:28', 'setColorTemperature:5100']",2,0.004876136779785156,738,740
912,"('off',)","(28,)","(4500,)","(47,)","(0,)","('on',)","(69,)","(5900,)","(47,)","(0,)","['setLevel:69', 'setColorTemperature:5900']",2,0.007203102111816406,1107,1112
913,"('off',)","(52,)","(5500,)","(22,)","(0,)","('on',)","(14,)","(4400,)","(76,)","(0,)","['setColorTemperature:4400', 'setLevel:14', 'setHue:76']",3,0.009679079055786133,1473,1483
914,"('on',)","(97,)","(5700,)","(0,)","(15,)","('on',)","(73,)","(5700,)","(0,)","(58,)","['setLevel:73', 'setSaturation:58']",2,0.004818439483642578,734,740
915,"('on',)","(11,)","(2700,)","(81,)","(0,)","('on',)","(3,)","(8100,)","(45,)","(0,)","['setHue:45', 'setLevel:3', 'setColorTemperature:8100']",3,0.009564638137817383,1470,1484
916,"('on',)","(83,)","(3000,)","(25,)","(0,)","('on',)","(83,)","(3200,)","(0,)","(72,)","['setSaturation:72', 'setColorTemperature:3200']",2,0.00494837760925293,735,741
917,"('off',)","(31,)","(2300,)","(0,)","(45,)","('on',)","(31,)","(2400,)","(0,)","(39,)","['setSaturation:39', 'setColorTemperature:2400']",2,0.004830121994018555,737,739
918,"('off',)","(12,)","(6200,)","(0,)","(66,)","('on',)","(12,)","(3900,)","(83,)","(0,)","['setHue:83', 'setColorTemperature:3900']",2,0.004824399948120117,738,740
919,"('off',)","(2,)","(7700,)","(0,)","(58,)","('on',)","(75,)","(5600,)","(0,)","(46,)","['setSaturation:46', 'setColorTemperature:5600', 'setLevel:75']",3,0.007182598114013672,1103,1109
920,"('off',)","(0,)","(6300,)","(24,)","(0,)","('on',)","(0,)","(8500,)","(33,)","(0,)","['setColorTemperature:8500', 'setHue:33']",2,0.0071527957916259766,1109,1112
921,"('on',)","(90,)","(8400,)","(0,)","(73,)","('on',)","(39,)","(8400,)","(0,)","(61,)","['setSaturation:61', 'setLevel:39']",2,0.004808664321899414,734,740
922,"('on',)","(62,)","(6100,)","(83,)","(0,)","('on',)","(67,)","(6900,)","(0,)","(75,)","['setSaturation:75', 'setLevel:67', 'setColorTemperature:6900']",3,0.00957942008972168,1467,1481
923,"('on',)","(0,)","(4800,)","(0,)","(86,)","('on',)","(19,)","(4800,)","(0,)","(50,)","['setSaturation:50', 'setLevel:19']",2,0.00482487678527832,736,740
924,"('on',)","(41,)","(6400,)","(4,)","(0,)","('on',)","(86,)","(5200,)","(0,)","(50,)","['setSaturation:50', 'setColorTemperature:5200', 'setLevel:86']",3,0.007299661636352539,1101,1111
925,"('off',)","(72,)","(7000,)","(0,)","(30,)","('on',)","(72,)","(5800,)","(45,)","(0,)","['setHue:45', 'setColorTemperature:5800']",2,0.004827260971069336,738,740
926,"('off',)","(89,)","(7100,)","(0,)","(98,)","('on',)","(86,)","(7100,)","(36,)","(0,)","['setHue:36', 'setLevel:86']",2,0.004842519760131836,738,740
927,"('on',)","(74,)","(4100,)","(78,)","(0,)","('on',)","(81,)","(4100,)","(29,)","(0,)","['setHue:29', 'setLevel:81']",2,0.004822731018066406,736,742
928,"('on',)","(1,)","(3100,)","(0,)","(28,)","('on',)","(1,)","(3600,)","(88,)","(0,)","['setHue:88', 'setColorTemperature:3600']",2,0.00478672981262207,735,739
929,"('on',)","(34,)","(8700,)","(62,)","(0,)","('on',)","(15,)","(8300,)","(47,)","(0,)","['setHue:47', 'setColorTemperature:8300', 'setLevel:15']",3,0.007173776626586914,1103,1113
930,"('off',)","(91,)","(5700,)","(0,)","(10,)","('on',)","(91,)","(3700,)","(41,)","(0,)","['setHue:41', 'setColorTemperature:3700']",2,0.004794597625732422,738,740
931,"('off',)","(82,)","(4300,)","(30,)","(0,)","('on',)","(82,)","(4300,)","(0,)","(30,)",['setSaturation:30'],1,0.0024309158325195312,371,370
932,"('on',)","(35,)","(7300,)","(49,)","(0,)","('on',)","(35,)","(7300,)","(41,)","(0,)",['setHue:41'],1,0.002426624298095703,369,371
933,"('on',)","(89,)","(4300,)","(0,)","(40,)","('on',)","(89,)","(4300,)","(0,)","(22,)",['setSaturation:22'],1,0.0024459362030029297,368,370
934,"('on',)","(99,)","(5900,)","(0,)","(3,)","('on',)","(75,)","(8300,)","(0,)","(83,)","['setLevel:75', 'setColorTemperature:8300', 'setSaturation:83']",3,0.014313220977783203,2196,2220
935,"('off',)","(8,)","(6500,)","(91,)","(0,)","('on',)","(82,)","(6500,)","(0,)","(24,)","['setSaturation:24', 'setLevel:82']",2,0.00475764274597168,738,740
936,"('on',)","(100,)","(8200,)","(0,)","(29,)","('on',)","(35,)","(8200,)","(19,)","(0,)","['setHue:19', 'setLevel:35']",2,0.004763364791870117,735,741
937,"('on',)","(44,)","(6500,)","(0,)","(24,)","('on',)","(44,)","(7100,)","(0,)","(50,)","['setColorTemperature:7100', 'setSaturation:50']",2,0.007215738296508789,1100,1110
938,"('off',)","(38,)","(8600,)","(32,)","(0,)","('on',)","(16,)","(5100,)","(69,)","(0,)","['setColorTemperature:5100', 'setLevel:16', 'setHue:69']",3,0.009618997573852539,1473,1483
939,"('on',)","(16,)","(8400,)","(94,)","(0,)","('on',)","(16,)","(8400,)","(0,)","(94,)",['setSaturation:94'],1,0.0024340152740478516,369,371
940,"('on',)","(9,)","(6700,)","(17,)","(0,)","('on',)","(9,)","(6700,)","(0,)","(35,)",['setSaturation:35'],1,0.002413511276245117,369,371
941,"('on',)","(43,)","(2800,)","(0,)","(67,)","('on',)","(53,)","(2700,)","(0,)","(29,)","['setSaturation:29', 'setColorTemperature:2700', 'setLevel:53']",3,0.0071523189544677734,1100,1110
942,"('on',)","(22,)","(3800,)","(47,)","(0,)","('on',)","(52,)","(6100,)","(95,)","(0,)","['setLevel:52', 'setColorTemperature:6100', 'setHue:95']",3,0.01679515838623047,2565,2597
943,"('off',)","(75,)","(8800,)","(0,)","(19,)","('on',)","(25,)","(8800,)","(67,)","(0,)","['setHue:67', 'setLevel:25']",2,0.004792928695678711,738,740
944,"('off',)","(61,)","(5000,)","(35,)","(0,)","('on',)","(61,)","(5300,)","(0,)","(83,)","['setSaturation:83', 'setColorTemperature:5300']",2,0.004748344421386719,738,740
945,"('off',)","(31,)","(5000,)","(0,)","(37,)","('on',)","(31,)","(5000,)","(84,)","(0,)",['setHue:84'],1,0.002412557601928711,370,369
946,"('off',)","(53,)","(6700,)","(0,)","(76,)","('on',)","(35,)","(6700,)","(59,)","(0,)","['setHue:59', 'setLevel:35']",2,0.004791259765625,738,740
947,"('off',)","(83,)","(7100,)","(29,)","(0,)","('on',)","(70,)","(7100,)","(61,)","(0,)","['setLevel:70', 'setHue:61']",2,0.004775524139404297,739,741
948,"('off',)","(32,)","(8500,)","(0,)","(75,)","('on',)","(78,)","(8500,)","(0,)","(95,)","['setLevel:78', 'setSaturation:95']",2,0.007111787796020508,1104,1109
949,"('off',)","(9,)","(7600,)","(21,)","(0,)","('on',)","(9,)","(7600,)","(0,)","(54,)",['setSaturation:54'],1,0.002414226531982422,371,370
950,"('off',)","(45,)","(7800,)","(0,)","(100,)","('on',)","(83,)","(7800,)","(99,)","(0,)","['setHue:99', 'setLevel:83']",2,0.004820823669433594,738,740
951,"('on',)","(1,)","(3500,)","(27,)","(0,)","('on',)","(21,)","(4500,)","(99,)","(0,)","['setLevel:21', 'setColorTemperature:4500', 'setHue:99']",3,0.016754627227783203,2565,2593
952,"('off',)","(43,)","(7500,)","(0,)","(43,)","('on',)","(34,)","(7500,)","(60,)","(0,)","['setHue:60', 'setLevel:34']",2,0.004740715026855469,738,740
953,"('off',)","(91,)","(4100,)","(65,)","(0,)","('on',)","(67,)","(4100,)","(0,)","(87,)","['setSaturation:87', 'setLevel:67']",2,0.004769802093505859,738,740
954,"('off',)","(77,)","(8900,)","(0,)","(63,)","('on',)","(6,)","(8900,)","(51,)","(0,)","['setHue:51', 'setLevel:6']",2,0.0047607421875,738,740
955,"('on',)","(4,)","(7300,)","(0,)","(34,)","('on',)","(37,)","(7100,)","(0,)","(34,)","['setColorTemperature:7100', 'setLevel:37']",2,0.004790067672729492,734,740
956,"('on',)","(64,)","(3600,)","(0,)","(68,)","('on',)","(89,)","(2600,)","(0,)","(48,)","['setSaturation:48', 'setColorTemperature:2600', 'setLevel:89']",3,0.007170915603637695,1100,1110
957,"('on',)","(10,)","(3700,)","(68,)","(0,)","('on',)","(10,)","(5700,)","(0,)","(96,)","['setSaturation:96', 'setColorTemperature:5700']",2,0.004778146743774414,735,741
958,"('off',)","(77,)","(2400,)","(0,)","(52,)","('on',)","(99,)","(2400,)","(54,)","(0,)","['setHue:54', 'setLevel:99']",2,0.004767656326293945,738,740
959,"('off',)","(60,)","(3800,)","(0,)","(26,)","('on',)","(60,)","(2500,)","(0,)","(91,)","['setColorTemperature:2500', 'setSaturation:91']",2,0.004790544509887695,737,739
960,"('on',)","(98,)","(5100,)","(52,)","(0,)","('on',)","(98,)","(7300,)","(69,)","(0,)","['setColorTemperature:7300', 'setHue:69']",2,0.007154226303100586,1103,1113
961,"('off',)","(4,)","(4300,)","(31,)","(0,)","('on',)","(48,)","(4300,)","(3,)","(0,)","['setHue:3', 'setLevel:48']",2,0.004772186279296875,739,741
962,"('off',)","(15,)","(2600,)","(0,)","(0,)","('on',)","(15,)","(5200,)","(48,)","(0,)","['setColorTemperature:5200', 'setHue:48']",2,0.007145881652832031,1106,1110
963,"('on',)","(29,)","(4100,)","(0,)","(39,)","('on',)","(70,)","(4100,)","(65,)","(0,)","['setHue:65', 'setLevel:70']",2,0.004835605621337891,735,741
964,"('off',)","(86,)","(2900,)","(0,)","(70,)","('on',)","(44,)","(7000,)","(0,)","(70,)","['setLevel:44', 'setColorTemperature:7000']",2,0.004821062088012695,737,739
965,"('on',)","(60,)","(4700,)","(11,)","(0,)","('on',)","(48,)","(5500,)","(15,)","(0,)","['setLevel:48', 'setColorTemperature:5500', 'setHue:15']",3,0.014344215393066406,2202,2226
966,"('on',)","(72,)","(5200,)","(25,)","(0,)","('on',)","(72,)","(4800,)","(0,)","(51,)","['setSaturation:51', 'setColorTemperature:4800']",2,0.004781007766723633,735,741
967,"('on',)","(99,)","(8700,)","(0,)","(74,)","('on',)","(99,)","(7900,)","(0,)","(26,)","['setSaturation:26', 'setColorTemperature:7900']",2,0.00476384162902832,734,740
968,"('on',)","(41,)","(7300,)","(42,)","(0,)","('on',)","(74,)","(2800,)","(42,)","(0,)","['setColorTemperature:2800', 'setLevel:74']",2,0.004770517349243164,736,742
969,"('off',)","(9,)","(8700,)","(15,)","(0,)","('on',)","(53,)","(5500,)","(0,)","(31,)","['setSaturation:31', 'setColorTemperature:5500', 'setLevel:53']",3,0.007127046585083008,1104,1110
970,"('off',)","(23,)","(8900,)","(0,)","(93,)","('on',)","(20,)","(8900,)","(0,)","(73,)","['setSaturation:73', 'setLevel:20']",2,0.004797935485839844,737,739
971,"('off',)","(52,)","(2300,)","(0,)","(57,)","('on',)","(52,)","(5100,)","(83,)","(0,)","['setHue:83', 'setColorTemperature:5100']",2,0.0047757625579833984,738,740
972,"('off',)","(93,)","(8100,)","(0,)","(16,)","('on',)","(93,)","(5900,)","(0,)","(39,)","['setColorTemperature:5900', 'setSaturation:39']",2,0.004792213439941406,737,739
973,"('off',)","(100,)","(6600,)","(81,)","(0,)","('off',)","(86,)","(7800,)","(0,)","(36,)","['setSaturation:36', 'setLevel:86', 'setColorTemperature:7800', 'setLevel:0']",4,0.019313812255859375,2925,2957
974,"('off',)","(73,)","(7000,)","(0,)","(58,)","('on',)","(73,)","(5400,)","(0,)","(92,)","['setColorTemperature:5400', 'setSaturation:92']",2,0.004794120788574219,737,739
975,"('on',)","(100,)","(7400,)","(72,)","(0,)","('on',)","(74,)","(7400,)","(87,)","(0,)","['setLevel:74', 'setHue:87']",2,0.007123231887817383,1103,1113
976,"('on',)","(62,)","(6900,)","(0,)","(88,)","('on',)","(75,)","(4000,)","(71,)","(0,)","['setHue:71', 'setColorTemperature:4000', 'setLevel:75']",3,0.0072743892669677734,1102,1112
977,"('on',)","(28,)","(7500,)","(8,)","(0,)","('on',)","(16,)","(7500,)","(0,)","(89,)","['setSaturation:89', 'setLevel:16']",2,0.004843950271606445,735,741
978,"('off',)","(78,)","(6600,)","(2,)","(0,)","('on',)","(44,)","(6600,)","(40,)","(0,)","['setLevel:44', 'setHue:40']",2,0.004755735397338867,739,741
979,"('on',)","(21,)","(5700,)","(0,)","(79,)","('on',)","(21,)","(2400,)","(0,)","(73,)","['setSaturation:73', 'setColorTemperature:2400']",2,0.004807233810424805,734,740
980,"('on',)","(78,)","(5300,)","(0,)","(82,)","('on',)","(78,)","(6800,)","(0,)","(31,)","['setSaturation:31', 'setColorTemperature:6800']",2,0.0048062801361083984,734,740
981,"('off',)","(100,)","(5200,)","(0,)","(7,)","('on',)","(100,)","(5100,)","(0,)","(86,)","['setColorTemperature:5100', 'setSaturation:86']",2,0.00478816032409668,737,739
982,"('off',)","(85,)","(7000,)","(1,)","(0,)","('on',)","(93,)","(3400,)","(100,)","(0,)","['setColorTemperature:3400', 'setLevel:93', 'setHue:100']",3,0.011899471282958984,1840,1854
983,"('on',)","(16,)","(8900,)","(0,)","(23,)","('on',)","(8,)","(4100,)","(67,)","(0,)","['setHue:67', 'setColorTemperature:4100', 'setLevel:8']",3,0.007115840911865234,1102,1112
984,"('on',)","(40,)","(2400,)","(50,)","(0,)","('on',)","(19,)","(3900,)","(0,)","(22,)","['setSaturation:22', 'setLevel:19', 'setColorTemperature:3900']",3,0.007122993469238281,1101,1111
985,"('on',)","(44,)","(4700,)","(38,)","(0,)","('on',)","(44,)","(4600,)","(0,)","(93,)","['setSaturation:93', 'setColorTemperature:4600']",2,0.00479435920715332,735,741
986,"('on',)","(86,)","(7000,)","(21,)","(0,)","('on',)","(88,)","(7000,)","(0,)","(20,)","['setSaturation:20', 'setLevel:88']",2,0.0047795772552490234,735,741
987,"('off',)","(61,)","(3200,)","(0,)","(75,)","('on',)","(89,)","(5400,)","(71,)","(0,)","['setHue:71', 'setLevel:89', 'setColorTemperature:5400']",3,0.009508848190307617,1472,1482
988,"('off',)","(61,)","(3400,)","(0,)","(74,)","('on',)","(40,)","(3400,)","(60,)","(0,)","['setHue:60', 'setLevel:40']",2,0.004841804504394531,738,740
989,"('off',)","(27,)","(3200,)","(0,)","(91,)","('on',)","(11,)","(4600,)","(0,)","(61,)","['setSaturation:61', 'setLevel:11', 'setColorTemperature:4600']",3,0.007216453552246094,1103,1109
990,"('on',)","(22,)","(2300,)","(35,)","(0,)","('on',)","(13,)","(2300,)","(0,)","(68,)","['setSaturation:68', 'setLevel:13']",2,0.0047910213470458984,735,741
991,"('on',)","(10,)","(7800,)","(76,)","(0,)","('on',)","(10,)","(7800,)","(0,)","(12,)",['setSaturation:12'],1,0.0024166107177734375,369,371
992,"('off',)","(48,)","(6700,)","(88,)","(0,)","('on',)","(21,)","(6700,)","(32,)","(0,)","['setHue:32', 'setLevel:21']",2,0.0048139095306396484,739,741
993,"('on',)","(26,)","(5400,)","(79,)","(0,)","('on',)","(43,)","(5400,)","(0,)","(16,)","['setSaturation:16', 'setLevel:43']",2,0.0047969818115234375,735,741
994,"('on',)","(12,)","(5300,)","(0,)","(52,)","('on',)","(16,)","(7100,)","(14,)","(0,)","['setHue:14', 'setLevel:16', 'setColorTemperature:7100']",3,0.009508132934570312,1469,1483
995,"('on',)","(33,)","(6600,)","(0,)","(50,)","('on',)","(62,)","(6600,)","(9,)","(0,)","['setHue:9', 'setLevel:62']",2,0.004764080047607422,735,741
996,"('off',)","(48,)","(2300,)","(50,)","(0,)","('on',)","(45,)","(6200,)","(90,)","(0,)","['setLevel:45', 'setColorTemperature:6200', 'setHue:90']",3,0.014268636703491211,2207,2225
997,"('off',)","(16,)","(8300,)","(0,)","(4,)","('on',)","(99,)","(4200,)","(0,)","(25,)","['setSaturation:25', 'setColorTemperature:4200', 'setLevel:99']",3,0.0071582794189453125,1103,1109
998,"('off',)","(63,)","(3600,)","(0,)","(59,)","('on',)","(92,)","(3600,)","(39,)","(0,)","['setHue:39', 'setLevel:92']",2,0.004819154739379883,738,740
999,"('on',)","(12,)","(7500,)","(74,)","(0,)","('on',)","(85,)","(7500,)","(74,)","(0,)",['setLevel:85'],1,0.002424955368041992,369,371
