,prev,prev,prev,prev,prev,next,next,next,next,next,plan,plan,plan,plan,plan
809,"('on',)","(79,)","(6300,)","(41,)","(0,)","('on',)","(57,)","(6300,)","(0,)","(13,)","['setSaturation:13', 'setLevel:57']",2,0.00483250617980957,735,741
810,"('off',)","(57,)","(5400,)","(31,)","(0,)","('on',)","(57,)","(5400,)","(96,)","(0,)",['setHue:96'],1,0.0024406909942626953,371,370
811,"('on',)","(92,)","(5600,)","(3,)","(0,)","('on',)","(92,)","(6400,)","(0,)","(91,)","['setSaturation:91', 'setColorTemperature:6400']",2,0.0048351287841796875,735,741
812,"('on',)","(62,)","(3200,)","(0,)","(92,)","('on',)","(62,)","(3200,)","(99,)","(0,)",['setHue:99'],1,0.00238800048828125,368,370
813,"('off',)","(59,)","(4800,)","(0,)","(54,)","('on',)","(66,)","(3900,)","(0,)","(54,)","['setColorTemperature:3900', 'setLevel:66']",2,0.004784345626831055,737,739
814,"('on',)","(98,)","(4200,)","(28,)","(0,)","('on',)","(98,)","(7500,)","(0,)","(18,)","['setSaturation:18', 'setColorTemperature:7500']",2,0.004817008972167969,735,741
815,"('on',)","(7,)","(5600,)","(0,)","(23,)","('on',)","(63,)","(5600,)","(0,)","(84,)","['setLevel:63', 'setSaturation:84']",2,0.004740715026855469,734,740
816,"('off',)","(25,)","(4600,)","(0,)","(15,)","('on',)","(95,)","(4600,)","(0,)","(15,)",['setLevel:95'],1,0.002380847930908203,370,369
817,"('off',)","(92,)","(8500,)","(0,)","(10,)","('on',)","(58,)","(8500,)","(0,)","(10,)",['setLevel:58'],1,0.002409696578979492,370,369
818,"('off',)","(84,)","(7100,)","(89,)","(0,)","('on',)","(84,)","(7100,)","(0,)","(59,)",['setSaturation:59'],1,0.002389192581176758,371,370
819,"('off',)","(78,)","(2600,)","(0,)","(11,)","('on',)","(78,)","(2600,)","(1,)","(0,)",['setHue:1'],1,0.002402782440185547,370,369
820,"('on',)","(32,)","(4500,)","(0,)","(33,)","('on',)","(56,)","(2900,)","(0,)","(33,)","['setColorTemperature:2900', 'setLevel:56']",2,0.004750728607177734,734,740
821,"('on',)","(7,)","(2800,)","(0,)","(90,)","('on',)","(7,)","(2800,)","(0,)","(7,)",['setSaturation:7'],1,0.0023818016052246094,368,370
822,"('off',)","(5,)","(6900,)","(0,)","(82,)","('on',)","(34,)","(6900,)","(81,)","(0,)","['setHue:81', 'setLevel:34']",2,0.004717826843261719,738,740
823,"('off',)","(89,)","(5700,)","(84,)","(0,)","('on',)","(89,)","(5100,)","(0,)","(12,)","['setSaturation:12', 'setColorTemperature:5100']",2,0.004723787307739258,738,740
824,"('on',)","(15,)","(8700,)","(15,)","(0,)","('on',)","(61,)","(8700,)","(0,)","(63,)","['setSaturation:63', 'setLevel:61']",2,0.004760026931762695,735,741
825,"('off',)","(61,)","(8900,)","(0,)","(3,)","('on',)","(1,)","(8900,)","(0,)","(3,)",['setLevel:1'],1,0.002360105514526367,370,369
826,"('on',)","(93,)","(6700,)","(90,)","(0,)","('on',)","(93,)","(5900,)","(44,)","(0,)","['setHue:44', 'setColorTemperature:5900']",2,0.0047702789306640625,736,742
827,"('on',)","(92,)","(4400,)","(9,)","(0,)","('on',)","(29,)","(7900,)","(9,)","(0,)","['setLevel:29', 'setColorTemperature:7900']",2,0.004752635955810547,736,742
828,"('off',)","(42,)","(2200,)","(0,)","(7,)","('on',)","(42,)","(2200,)","(32,)","(0,)",['setHue:32'],1,0.002373218536376953,369,368
829,"('off',)","(46,)","(7900,)","(92,)","(0,)","('on',)","(7,)","(7900,)","(0,)","(20,)","['setSaturation:20', 'setLevel:7']",2,0.004751443862915039,738,740
830,"('on',)","(4,)","(7800,)","(58,)","(0,)","('on',)","(4,)","(6700,)","(59,)","(0,)","['setColorTemperature:6700', 'setHue:59']",2,0.004756450653076172,736,742
831,"('off',)","(13,)","(7700,)","(0,)","(7,)","('on',)","(18,)","(6700,)","(0,)","(7,)","['setColorTemperature:6700', 'setLevel:18']",2,0.004791975021362305,737,739
832,"('off',)","(43,)","(8800,)","(37,)","(0,)","('on',)","(51,)","(8800,)","(9,)","(0,)","['setLevel:51', 'setHue:9']",2,0.0070879459381103516,1107,1112
833,"('off',)","(26,)","(2700,)","(0,)","(52,)","('on',)","(26,)","(7400,)","(0,)","(52,)",['setColorTemperature:7400'],1,0.002412557601928711,370,369
834,"('on',)","(65,)","(3600,)","(0,)","(80,)","('on',)","(59,)","(3600,)","(1,)","(0,)","['setHue:1', 'setLevel:59']",2,0.0047893524169921875,735,741
835,"('off',)","(1,)","(6800,)","(45,)","(0,)","('on',)","(27,)","(6800,)","(54,)","(0,)","['setLevel:27', 'setHue:54']",2,0.007061958312988281,1106,1110
836,"('on',)","(78,)","(2600,)","(0,)","(0,)","('on',)","(78,)","(6800,)","(0,)","(18,)","['setColorTemperature:6800', 'setSaturation:18']",2,0.007155418395996094,1103,1110
837,"('off',)","(29,)","(7400,)","(16,)","(0,)","('on',)","(49,)","(7400,)","(0,)","(56,)","['setSaturation:56', 'setLevel:49']",2,0.0047800540924072266,738,740
838,"('off',)","(92,)","(2500,)","(0,)","(37,)","('on',)","(51,)","(8800,)","(0,)","(37,)","['setLevel:51', 'setColorTemperature:8800']",2,0.0047795772552490234,737,739
839,"('on',)","(11,)","(7300,)","(0,)","(70,)","('on',)","(11,)","(2400,)","(71,)","(0,)","['setHue:71', 'setColorTemperature:2400']",2,0.004813432693481445,735,741
840,"('off',)","(53,)","(4900,)","(0,)","(27,)","('on',)","(36,)","(4900,)","(22,)","(0,)","['setHue:22', 'setLevel:36']",2,0.004769563674926758,738,740
841,"('off',)","(22,)","(5000,)","(0,)","(38,)","('on',)","(55,)","(5000,)","(0,)","(38,)",['setLevel:55'],1,0.0024003982543945312,370,369
842,"('off',)","(38,)","(3800,)","(18,)","(0,)","('on',)","(38,)","(6800,)","(0,)","(64,)","['setSaturation:64', 'setColorTemperature:6800']",2,0.004787921905517578,738,740
843,"('off',)","(2,)","(7700,)","(2,)","(0,)","('on',)","(41,)","(6200,)","(2,)","(0,)","['setColorTemperature:6200', 'setLevel:41']",2,0.004739522933959961,739,741
844,"('on',)","(84,)","(7400,)","(0,)","(77,)","('on',)","(84,)","(7400,)","(88,)","(0,)",['setHue:88'],1,0.0023992061614990234,368,370
845,"('off',)","(41,)","(6100,)","(72,)","(0,)","('on',)","(41,)","(6100,)","(29,)","(0,)",['setHue:29'],1,0.0024306774139404297,371,370
846,"('on',)","(63,)","(7700,)","(0,)","(71,)","('on',)","(94,)","(7700,)","(0,)","(27,)","['setSaturation:27', 'setLevel:94']",2,0.004823446273803711,734,740
847,"('off',)","(52,)","(5500,)","(99,)","(0,)","('on',)","(52,)","(5500,)","(20,)","(0,)",['setHue:20'],1,0.0024154186248779297,371,370
848,"('off',)","(83,)","(3600,)","(0,)","(46,)","('on',)","(83,)","(6300,)","(25,)","(0,)","['setHue:25', 'setColorTemperature:6300']",2,0.0047414302825927734,738,740
849,"('on',)","(37,)","(6300,)","(0,)","(11,)","('on',)","(87,)","(6300,)","(71,)","(0,)","['setHue:71', 'setLevel:87']",2,0.0047872066497802734,735,741
850,"('off',)","(48,)","(2200,)","(96,)","(0,)","('on',)","(48,)","(2200,)","(47,)","(0,)",['setHue:47'],1,0.0023839473724365234,370,369
851,"('on',)","(43,)","(2200,)","(0,)","(44,)","('on',)","(43,)","(2200,)","(61,)","(0,)",['setHue:61'],1,0.002402067184448242,368,369
852,"('off',)","(50,)","(7600,)","(0,)","(40,)","('on',)","(50,)","(6600,)","(48,)","(0,)","['setHue:48', 'setColorTemperature:6600']",2,0.004790067672729492,738,740
853,"('on',)","(75,)","(3600,)","(54,)","(0,)","('on',)","(46,)","(3600,)","(54,)","(0,)",['setLevel:46'],1,0.002389192581176758,369,371
854,"('off',)","(53,)","(5100,)","(57,)","(0,)","('on',)","(53,)","(7300,)","(90,)","(0,)","['setColorTemperature:7300', 'setHue:90']",2,0.007111787796020508,1107,1112
855,"('on',)","(27,)","(2400,)","(0,)","(38,)","('on',)","(27,)","(3500,)","(58,)","(0,)","['setHue:58', 'setColorTemperature:3500']",2,0.0047419071197509766,735,741
856,"('off',)","(68,)","(8300,)","(36,)","(0,)","('on',)","(68,)","(8300,)","(0,)","(82,)",['setSaturation:82'],1,0.00243377685546875,371,370
857,"('off',)","(67,)","(8800,)","(0,)","(82,)","('on',)","(67,)","(8800,)","(0,)","(1,)",['setSaturation:1'],1,0.0024068355560302734,370,369
858,"('off',)","(69,)","(8700,)","(63,)","(0,)","('on',)","(69,)","(4900,)","(63,)","(0,)",['setColorTemperature:4900'],1,0.002390623092651367,371,370
859,"('on',)","(23,)","(7300,)","(18,)","(0,)","('on',)","(90,)","(7300,)","(0,)","(58,)","['setSaturation:58', 'setLevel:90']",2,0.00478053092956543,735,741
860,"('on',)","(58,)","(6300,)","(68,)","(0,)","('on',)","(58,)","(6300,)","(0,)","(37,)",['setSaturation:37'],1,0.002437591552734375,369,371
861,"('on',)","(62,)","(5400,)","(0,)","(22,)","('on',)","(62,)","(5800,)","(0,)","(22,)",['setColorTemperature:5800'],1,0.0024061203002929688,368,370
862,"('on',)","(74,)","(7400,)","(64,)","(0,)","('on',)","(74,)","(4700,)","(64,)","(0,)",['setColorTemperature:4700'],1,0.0024144649505615234,369,371
863,"('off',)","(28,)","(5700,)","(0,)","(66,)","('on',)","(5,)","(5700,)","(1,)","(0,)","['setHue:1', 'setLevel:5']",2,0.004767179489135742,738,740
864,"('off',)","(72,)","(4100,)","(0,)","(80,)","('on',)","(72,)","(4100,)","(0,)","(11,)",['setSaturation:11'],1,0.0024156570434570312,370,369
865,"('on',)","(2,)","(2700,)","(0,)","(76,)","('on',)","(2,)","(2700,)","(67,)","(0,)",['setHue:67'],1,0.0024251937866210938,368,370
866,"('on',)","(7,)","(6200,)","(0,)","(19,)","('on',)","(82,)","(6200,)","(0,)","(84,)","['setLevel:82', 'setSaturation:84']",2,0.007120609283447266,1100,1110
867,"('on',)","(56,)","(6400,)","(95,)","(0,)","('on',)","(74,)","(6400,)","(0,)","(62,)","['setSaturation:62', 'setLevel:74']",2,0.00478816032409668,735,741
868,"('off',)","(14,)","(4600,)","(0,)","(59,)","('on',)","(14,)","(8700,)","(0,)","(59,)",['setColorTemperature:8700'],1,0.002389669418334961,370,369
869,"('off',)","(87,)","(7400,)","(1,)","(0,)","('on',)","(87,)","(7400,)","(38,)","(0,)",['setHue:38'],1,0.002404451370239258,371,370
870,"('on',)","(36,)","(6400,)","(0,)","(93,)","('on',)","(12,)","(6400,)","(0,)","(93,)",['setLevel:12'],1,0.002447843551635742,368,370
871,"('off',)","(54,)","(3700,)","(27,)","(0,)","('on',)","(54,)","(8900,)","(0,)","(54,)","['setSaturation:54', 'setColorTemperature:8900']",2,0.004760265350341797,738,740
872,"('on',)","(95,)","(6300,)","(36,)","(0,)","('on',)","(38,)","(6300,)","(3,)","(0,)","['setHue:3', 'setLevel:38']",2,0.004797220230102539,736,742
873,"('off',)","(58,)","(8100,)","(0,)","(87,)","('on',)","(5,)","(8100,)","(0,)","(87,)",['setLevel:5'],1,0.0023920536041259766,370,369
874,"('off',)","(32,)","(5800,)","(10,)","(0,)","('on',)","(32,)","(5800,)","(100,)","(0,)",['setHue:100'],1,0.002382040023803711,371,370
875,"('off',)","(55,)","(4300,)","(0,)","(13,)","('on',)","(31,)","(4300,)","(10,)","(0,)","['setHue:10', 'setLevel:31']",2,0.004767417907714844,738,740
876,"('off',)","(42,)","(2600,)","(0,)","(19,)","('on',)","(9,)","(2300,)","(0,)","(19,)","['setColorTemperature:2300', 'setLevel:9']",2,0.0047321319580078125,737,739
877,"('on',)","(48,)","(5900,)","(0,)","(52,)","('on',)","(48,)","(5900,)","(0,)","(4,)",['setSaturation:4'],1,0.0024156570434570312,368,370
878,"('off',)","(97,)","(5900,)","(0,)","(71,)","('on',)","(25,)","(5900,)","(66,)","(0,)","['setHue:66', 'setLevel:25']",2,0.004792451858520508,738,740
879,"('off',)","(47,)","(5400,)","(0,)","(23,)","('on',)","(76,)","(5400,)","(75,)","(0,)","['setHue:75', 'setLevel:76']",2,0.004803180694580078,738,740
880,"('on',)","(10,)","(3400,)","(0,)","(81,)","('on',)","(69,)","(3400,)","(0,)","(61,)","['setSaturation:61', 'setLevel:69']",2,0.004797935485839844,734,740
881,"('off',)","(43,)","(3200,)","(81,)","(0,)","('on',)","(82,)","(3200,)","(81,)","(0,)",['setLevel:82'],1,0.0024023056030273438,371,370
882,"('off',)","(7,)","(3300,)","(69,)","(0,)","('on',)","(39,)","(3300,)","(0,)","(68,)","['setSaturation:68', 'setLevel:39']",2,0.004799604415893555,738,740
883,"('on',)","(39,)","(3800,)","(0,)","(81,)","('on',)","(39,)","(6400,)","(0,)","(81,)",['setColorTemperature:6400'],1,0.0024220943450927734,368,370
884,"('on',)","(91,)","(5500,)","(0,)","(69,)","('on',)","(91,)","(5500,)","(0,)","(98,)",['setSaturation:98'],1,0.0024154186248779297,368,370
885,"('off',)","(38,)","(3200,)","(6,)","(0,)","('on',)","(38,)","(3200,)","(95,)","(0,)",['setHue:95'],1,0.0024292469024658203,371,370
886,"('off',)","(85,)","(6300,)","(0,)","(15,)","('on',)","(91,)","(7200,)","(0,)","(15,)","['setLevel:91', 'setColorTemperature:7200']",2,0.007274150848388672,1104,1109
887,"('on',)","(81,)","(2300,)","(0,)","(33,)","('on',)","(81,)","(2200,)","(0,)","(60,)","['setColorTemperature:2200', 'setSaturation:60']",2,0.0047953128814697266,734,739
888,"('on',)","(91,)","(3100,)","(0,)","(82,)","('on',)","(53,)","(3100,)","(0,)","(24,)","['setSaturation:24', 'setLevel:53']",2,0.004759311676025391,734,740
889,"('off',)","(33,)","(3400,)","(0,)","(17,)","('on',)","(73,)","(3400,)","(0,)","(17,)",['setLevel:73'],1,0.002398967742919922,370,369
890,"('on',)","(61,)","(6400,)","(0,)","(60,)","('on',)","(33,)","(6400,)","(0,)","(60,)",['setLevel:33'],1,0.0024268627166748047,368,370
891,"('off',)","(32,)","(3500,)","(16,)","(0,)","('on',)","(32,)","(6700,)","(54,)","(0,)","['setColorTemperature:6700', 'setHue:54']",2,0.007134914398193359,1107,1112
892,"('off',)","(23,)","(8700,)","(0,)","(64,)","('on',)","(87,)","(8700,)","(70,)","(0,)","['setHue:70', 'setLevel:87']",2,0.00478672981262207,738,740
893,"('off',)","(5,)","(7400,)","(91,)","(0,)","('on',)","(18,)","(7400,)","(0,)","(13,)","['setSaturation:13', 'setLevel:18']",2,0.004769802093505859,738,740
894,"('on',)","(97,)","(5500,)","(0,)","(45,)","('on',)","(97,)","(7800,)","(0,)","(64,)","['setColorTemperature:7800', 'setSaturation:64']",2,0.0071086883544921875,1100,1110
895,"('off',)","(33,)","(4800,)","(62,)","(0,)","('on',)","(29,)","(4800,)","(4,)","(0,)","['setHue:4', 'setLevel:29']",2,0.004735469818115234,739,741
896,"('off',)","(88,)","(4700,)","(0,)","(77,)","('on',)","(86,)","(4700,)","(4,)","(0,)","['setHue:4', 'setLevel:86']",2,0.004753589630126953,738,740
897,"('on',)","(64,)","(6900,)","(0,)","(65,)","('on',)","(64,)","(8700,)","(0,)","(63,)","['setSaturation:63', 'setColorTemperature:8700']",2,0.004805326461791992,734,740
898,"('on',)","(22,)","(2900,)","(0,)","(68,)","('on',)","(64,)","(2900,)","(0,)","(2,)","['setSaturation:2', 'setLevel:64']",2,0.004723310470581055,734,740
899,"('off',)","(71,)","(4500,)","(99,)","(0,)","('on',)","(93,)","(4500,)","(99,)","(0,)",['setLevel:93'],1,0.002409696578979492,371,370
900,"('on',)","(100,)","(6800,)","(0,)","(75,)","('on',)","(100,)","(6800,)","(0,)","(79,)",['setSaturation:79'],1,0.0024061203002929688,368,370
901,"('off',)","(91,)","(4700,)","(36,)","(0,)","('on',)","(91,)","(4700,)","(0,)","(44,)",['setSaturation:44'],1,0.002407550811767578,371,370
902,"('off',)","(4,)","(5800,)","(0,)","(66,)","('on',)","(54,)","(2200,)","(0,)","(66,)","['setColorTemperature:2200', 'setLevel:54']",2,0.004694938659667969,737,738
903,"('on',)","(88,)","(5700,)","(67,)","(0,)","('on',)","(86,)","(7100,)","(67,)","(0,)","['setLevel:86', 'setColorTemperature:7100']",2,0.004759550094604492,736,742
904,"('off',)","(25,)","(8500,)","(0,)","(4,)","('on',)","(25,)","(8500,)","(4,)","(0,)",['setHue:4'],1,0.002432584762573242,370,369
905,"('on',)","(73,)","(3700,)","(30,)","(0,)","('on',)","(73,)","(7200,)","(0,)","(47,)","['setSaturation:47', 'setColorTemperature:7200']",2,0.004768848419189453,735,741
906,"('on',)","(22,)","(4500,)","(0,)","(67,)","('on',)","(22,)","(4500,)","(0,)","(39,)",['setSaturation:39'],1,0.0023899078369140625,368,370
907,"('off',)","(57,)","(8700,)","(51,)","(0,)","('on',)","(12,)","(3700,)","(51,)","(0,)","['setColorTemperature:3700', 'setLevel:12']",2,0.004770994186401367,739,741
908,"('off',)","(51,)","(8200,)","(0,)","(24,)","('on',)","(37,)","(8200,)","(42,)","(0,)","['setHue:42', 'setLevel:37']",2,0.00474238395690918,738,740
909,"('off',)","(97,)","(3700,)","(0,)","(34,)","('on',)","(88,)","(3700,)","(0,)","(34,)",['setLevel:88'],1,0.002390146255493164,370,369
910,"('on',)","(38,)","(8900,)","(69,)","(0,)","('on',)","(38,)","(8900,)","(82,)","(0,)",['setHue:82'],1,0.0023908615112304688,369,371
911,"('on',)","(44,)","(3400,)","(0,)","(42,)","('on',)","(67,)","(8000,)","(0,)","(42,)","['setLevel:67', 'setColorTemperature:8000']",2,0.007121562957763672,1100,1110
912,"('off',)","(70,)","(6900,)","(59,)","(0,)","('on',)","(70,)","(6900,)","(0,)","(82,)",['setSaturation:82'],1,0.0024118423461914062,371,370
913,"('on',)","(66,)","(5100,)","(6,)","(0,)","('on',)","(89,)","(5100,)","(6,)","(0,)",['setLevel:89'],1,0.002415180206298828,369,371
914,"('on',)","(11,)","(5300,)","(0,)","(97,)","('on',)","(9,)","(5300,)","(14,)","(0,)","['setHue:14', 'setLevel:9']",2,0.0047299861907958984,735,741
915,"('off',)","(6,)","(4400,)","(53,)","(0,)","('on',)","(6,)","(4400,)","(67,)","(0,)",['setHue:67'],1,0.0024220943450927734,371,370
916,"('off',)","(28,)","(4700,)","(0,)","(52,)","('on',)","(16,)","(4700,)","(0,)","(52,)",['setLevel:16'],1,0.002412080764770508,370,369
917,"('off',)","(58,)","(3700,)","(0,)","(58,)","('on',)","(58,)","(3700,)","(0,)","(17,)",['setSaturation:17'],1,0.0023984909057617188,370,369
918,"('on',)","(23,)","(8000,)","(84,)","(0,)","('on',)","(100,)","(4300,)","(84,)","(0,)","['setColorTemperature:4300', 'setLevel:100']",2,0.0047719478607177734,736,742
919,"('off',)","(35,)","(8900,)","(5,)","(0,)","('on',)","(35,)","(8900,)","(34,)","(0,)",['setHue:34'],1,0.0024073123931884766,371,370
920,"('on',)","(4,)","(2700,)","(0,)","(62,)","('on',)","(17,)","(2700,)","(0,)","(5,)","['setSaturation:5', 'setLevel:17']",2,0.0047664642333984375,734,740
921,"('on',)","(18,)","(3800,)","(0,)","(50,)","('on',)","(18,)","(3800,)","(26,)","(0,)",['setHue:26'],1,0.002407073974609375,368,370
922,"('on',)","(78,)","(5600,)","(0,)","(26,)","('on',)","(78,)","(7200,)","(0,)","(51,)","['setColorTemperature:7200', 'setSaturation:51']",2,0.007147073745727539,1100,1110
923,"('on',)","(75,)","(2500,)","(33,)","(0,)","('on',)","(32,)","(2500,)","(0,)","(13,)","['setSaturation:13', 'setLevel:32']",2,0.00475764274597168,735,741
924,"('off',)","(9,)","(4600,)","(0,)","(66,)","('on',)","(9,)","(4600,)","(0,)","(15,)",['setSaturation:15'],1,0.0024263858795166016,370,369
925,"('off',)","(42,)","(8500,)","(55,)","(0,)","('on',)","(16,)","(8500,)","(0,)","(81,)","['setSaturation:81', 'setLevel:16']",2,0.004792213439941406,738,740
926,"('on',)","(86,)","(8400,)","(0,)","(53,)","('on',)","(86,)","(8400,)","(22,)","(0,)",['setHue:22'],1,0.002414703369140625,368,370
927,"('on',)","(4,)","(8600,)","(0,)","(3,)","('on',)","(4,)","(8600,)","(0,)","(82,)",['setSaturation:82'],1,0.0024213790893554688,368,370
928,"('off',)","(55,)","(3900,)","(72,)","(0,)","('on',)","(55,)","(3900,)","(44,)","(0,)",['setHue:44'],1,0.0024347305297851562,371,370
929,"('off',)","(54,)","(5000,)","(0,)","(96,)","('on',)","(94,)","(5000,)","(0,)","(5,)","['setSaturation:5', 'setLevel:94']",2,0.004730701446533203,737,739
930,"('off',)","(52,)","(8200,)","(24,)","(0,)","('on',)","(48,)","(8200,)","(0,)","(33,)","['setSaturation:33', 'setLevel:48']",2,0.004803180694580078,738,740
931,"('on',)","(1,)","(6000,)","(91,)","(0,)","('on',)","(37,)","(6000,)","(0,)","(38,)","['setSaturation:38', 'setLevel:37']",2,0.004721403121948242,735,739
932,"('on',)","(48,)","(2200,)","(0,)","(60,)","('on',)","(44,)","(2200,)","(3,)","(0,)","['setHue:3', 'setLevel:44']",2,0.004742145538330078,735,739
933,"('off',)","(92,)","(5900,)","(40,)","(0,)","('on',)","(92,)","(3500,)","(6,)","(0,)","['setColorTemperature:3500', 'setHue:6']",2,0.004804372787475586,739,741
934,"('on',)","(92,)","(7400,)","(77,)","(0,)","('on',)","(92,)","(6100,)","(89,)","(0,)","['setColorTemperature:6100', 'setHue:89']",2,0.00480341911315918,736,742
935,"('on',)","(71,)","(4400,)","(96,)","(0,)","('on',)","(44,)","(4400,)","(0,)","(26,)","['setSaturation:26', 'setLevel:44']",2,0.004809141159057617,735,741
936,"('on',)","(83,)","(6600,)","(0,)","(27,)","('on',)","(83,)","(6600,)","(61,)","(0,)",['setHue:61'],1,0.0023980140686035156,368,370
937,"('on',)","(35,)","(2500,)","(0,)","(66,)","('on',)","(91,)","(2500,)","(15,)","(0,)","['setHue:15', 'setLevel:91']",2,0.0048182010650634766,735,741
938,"('on',)","(6,)","(8800,)","(52,)","(0,)","('on',)","(2,)","(8800,)","(52,)","(0,)",['setLevel:2'],1,0.0024001598358154297,369,371
939,"('off',)","(71,)","(7900,)","(94,)","(0,)","('on',)","(71,)","(7900,)","(0,)","(7,)",['setSaturation:7'],1,0.002442598342895508,371,370
940,"('off',)","(34,)","(3400,)","(15,)","(0,)","('on',)","(34,)","(5300,)","(15,)","(0,)",['setColorTemperature:5300'],1,0.0024089813232421875,371,370
941,"('off',)","(26,)","(5300,)","(48,)","(0,)","('on',)","(26,)","(5300,)","(58,)","(0,)",['setHue:58'],1,0.0024137496948242188,371,370
942,"('off',)","(71,)","(6300,)","(2,)","(0,)","('on',)","(60,)","(6300,)","(47,)","(0,)","['setLevel:60', 'setHue:47']",2,0.004766225814819336,739,741
943,"('on',)","(78,)","(8200,)","(0,)","(13,)","('on',)","(29,)","(8200,)","(0,)","(28,)","['setLevel:29', 'setSaturation:28']",2,0.00474238395690918,734,740
944,"('on',)","(6,)","(8500,)","(0,)","(30,)","('on',)","(6,)","(8600,)","(23,)","(0,)","['setHue:23', 'setColorTemperature:8600']",2,0.004736900329589844,735,741
945,"('off',)","(27,)","(3900,)","(0,)","(53,)","('on',)","(27,)","(6500,)","(96,)","(0,)","['setHue:96', 'setColorTemperature:6500']",2,0.0047779083251953125,738,740
946,"('on',)","(85,)","(7800,)","(0,)","(98,)","('on',)","(13,)","(7800,)","(0,)","(98,)",['setLevel:13'],1,0.0023789405822753906,368,370
947,"('on',)","(93,)","(3900,)","(55,)","(0,)","('on',)","(9,)","(3900,)","(0,)","(68,)","['setSaturation:68', 'setLevel:9']",2,0.004700899124145508,735,741
948,"('off',)","(71,)","(3600,)","(0,)","(0,)","('on',)","(78,)","(5500,)","(0,)","(0,)","['setLevel:78', 'setColorTemperature:5500']",2,0.0071566104888916016,1106,1109
949,"('on',)","(41,)","(7400,)","(73,)","(0,)","('on',)","(41,)","(4500,)","(19,)","(0,)","['setHue:19', 'setColorTemperature:4500']",2,0.004756927490234375,736,742
950,"('on',)","(83,)","(4500,)","(31,)","(0,)","('on',)","(83,)","(6800,)","(0,)","(8,)","['setSaturation:8', 'setColorTemperature:6800']",2,0.0047757625579833984,735,741
951,"('on',)","(8,)","(5400,)","(99,)","(0,)","('on',)","(8,)","(5400,)","(0,)","(69,)",['setSaturation:69'],1,0.002375364303588867,369,371
952,"('off',)","(82,)","(6000,)","(52,)","(0,)","('on',)","(15,)","(5700,)","(52,)","(0,)","['setColorTemperature:5700', 'setLevel:15']",2,0.004784107208251953,739,741
953,"('off',)","(96,)","(2900,)","(89,)","(0,)","('on',)","(96,)","(2900,)","(15,)","(0,)",['setHue:15'],1,0.002414703369140625,371,370
954,"('on',)","(16,)","(2600,)","(0,)","(52,)","('on',)","(46,)","(2600,)","(50,)","(0,)","['setHue:50', 'setLevel:46']",2,0.0047991275787353516,735,741
955,"('off',)","(71,)","(8500,)","(0,)","(78,)","('on',)","(26,)","(8500,)","(91,)","(0,)","['setHue:91', 'setLevel:26']",2,0.004791975021362305,738,740
956,"('on',)","(41,)","(2400,)","(88,)","(0,)","('on',)","(49,)","(2400,)","(84,)","(0,)","['setHue:84', 'setLevel:49']",2,0.004830121994018555,736,742
957,"('off',)","(78,)","(8000,)","(0,)","(97,)","('on',)","(19,)","(8000,)","(69,)","(0,)","['setHue:69', 'setLevel:19']",2,0.0048122406005859375,738,740
958,"('off',)","(63,)","(4100,)","(0,)","(85,)","('on',)","(42,)","(4100,)","(0,)","(80,)","['setSaturation:80', 'setLevel:42']",2,0.0047969818115234375,737,739
959,"('on',)","(15,)","(2300,)","(71,)","(0,)","('on',)","(15,)","(2300,)","(0,)","(56,)",['setSaturation:56'],1,0.002411365509033203,369,371
960,"('off',)","(14,)","(6800,)","(30,)","(0,)","('on',)","(95,)","(6800,)","(0,)","(24,)","['setSaturation:24', 'setLevel:95']",2,0.0048122406005859375,738,740
961,"('on',)","(96,)","(3500,)","(0,)","(22,)","('on',)","(12,)","(3800,)","(0,)","(22,)","['setLevel:12', 'setColorTemperature:3800']",2,0.004766225814819336,734,740
962,"('on',)","(82,)","(2800,)","(0,)","(77,)","('on',)","(82,)","(2800,)","(71,)","(0,)",['setHue:71'],1,0.0023975372314453125,368,370
963,"('off',)","(97,)","(8200,)","(0,)","(97,)","('on',)","(97,)","(8200,)","(68,)","(0,)",['setHue:68'],1,0.0023872852325439453,370,369
964,"('off',)","(63,)","(6100,)","(0,)","(26,)","('on',)","(13,)","(5600,)","(0,)","(26,)","['setColorTemperature:5600', 'setLevel:13']",2,0.004787445068359375,737,739
965,"('off',)","(39,)","(6300,)","(0,)","(98,)","('on',)","(72,)","(6300,)","(0,)","(88,)","['setSaturation:88', 'setLevel:72']",2,0.004831552505493164,737,739
966,"('on',)","(19,)","(6800,)","(0,)","(98,)","('on',)","(34,)","(3900,)","(0,)","(98,)","['setColorTemperature:3900', 'setLevel:34']",2,0.004736661911010742,734,740
967,"('off',)","(45,)","(8700,)","(0,)","(94,)","('on',)","(2,)","(8700,)","(0,)","(94,)",['setLevel:2'],1,0.0023920536041259766,370,369
968,"('on',)","(38,)","(5700,)","(54,)","(0,)","('on',)","(38,)","(5400,)","(0,)","(15,)","['setSaturation:15', 'setColorTemperature:5400']",2,0.004777669906616211,735,741
969,"('off',)","(66,)","(2500,)","(82,)","(0,)","('on',)","(66,)","(2500,)","(23,)","(0,)",['setHue:23'],1,0.002383708953857422,371,370
970,"('on',)","(12,)","(7500,)","(1,)","(0,)","('on',)","(12,)","(7500,)","(92,)","(0,)",['setHue:92'],1,0.002413511276245117,369,371
