,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
773,"(0, 34)","('on',)","(51,)","(5300,)","('on',)","(93,)","(5300,)","(0, 41)","[('setSaturation>1', 41), ('setLevel>1', 93)]",2,0.021970748901367188,142,239
774,"(43, 0)","('off',)","(21,)","(7400,)","('on',)","(21,)","(7400,)","(0, 63)","[('on', None), ('setSaturation>1', 63)]",2,0.01904463768005371,164,169
775,"(55, 0)","('on',)","(51,)","(8800,)","('on',)","(52,)","(8800,)","(55, 0)","[('setLevel>1', 52)]",1,0.0032427310943603516,53,56
776,"(48, 0)","('on',)","(0,)","(4400,)","('on',)","(0,)","(4400,)","(0, 36)","[('setSaturation>1', 36)]",1,0.015649080276489258,137,141
777,"(0, 29)","('on',)","(99,)","(6700,)","('on',)","(90,)","(6700,)","(14, 0)","[('setHue>1', 14), ('setLevel>1', 90)]",2,0.007257223129272461,92,108
778,"(0, 64)","('on',)","(41,)","(2800,)","('on',)","(41,)","(5200,)","(95, 0)","[('setColorTemperature>1', 5200), ('setHue>1', 95)]",2,0.012823104858398438,97,129
779,"(0, 28)","('off',)","(72,)","(5600,)","('on',)","(72,)","(5600,)","(0, 49)","[('on', None), ('setSaturation>1', 49)]",2,0.017439842224121094,150,155
780,"(0, 87)","('on',)","(32,)","(8100,)","('on',)","(32,)","(8400,)","(0, 87)","[('setColorTemperature>1', 8400)]",1,0.003778219223022461,63,66
781,"(53, 0)","('off',)","(69,)","(5500,)","('on',)","(69,)","(5500,)","(29, 0)","[('on', None), ('setHue>1', 29)]",2,0.0038356781005859375,31,34
782,"(0, 82)","('off',)","(36,)","(8300,)","('on',)","(36,)","(7200,)","(0, 10)","[('on', None), ('setColorTemperature>1', 7200), ('setSaturation>1', 10)]",3,0.01598525047302246,112,166
783,"(0, 27)","('on',)","(40,)","(5000,)","('on',)","(40,)","(4600,)","(0, 97)","[('setColorTemperature>1', 4600), ('setSaturation>1', 97)]",2,0.023955345153808594,198,226
784,"(88, 0)","('on',)","(32,)","(6800,)","('on',)","(76,)","(6800,)","(0, 7)","[('setSaturation>1', 7), ('setLevel>1', 76)]",2,0.01696944236755371,108,188
785,"(0, 30)","('off',)","(24,)","(2300,)","('on',)","(24,)","(6100,)","(0, 34)","[('on', None), ('setColorTemperature>1', 6100), ('setSaturation>1', 34)]",3,0.01810312271118164,135,179
786,"(0, 91)","('off',)","(18,)","(3700,)","('on',)","(92,)","(2400,)","(0, 91)","[('on', None), ('setColorTemperature>1', 2400), ('setLevel>1', 92)]",3,0.006102800369262695,93,99
787,"(13, 0)","('on',)","(85,)","(7300,)","('on',)","(85,)","(4700,)","(66, 0)","[('setColorTemperature>1', 4700), ('setHue>1', 66)]",2,0.009263038635253906,67,95
788,"(6, 0)","('on',)","(35,)","(5900,)","('on',)","(35,)","(5900,)","(73, 0)","[('setHue>1', 73)]",1,0.008550882339477539,74,77
789,"(0, 2)","('on',)","(83,)","(6000,)","('on',)","(83,)","(6000,)","(0, 63)","[('setSaturation>1', 63)]",1,0.01873612403869629,164,168
790,"(42, 0)","('off',)","(60,)","(4200,)","('on',)","(23,)","(4200,)","(25, 0)","[('on', None), ('setHue>1', 25), ('setLevel>1', 23)]",3,0.0048754215240478516,27,53
791,"(3, 0)","('off',)","(11,)","(4200,)","('on',)","(11,)","(4200,)","(0, 61)","[('on', None), ('setSaturation>1', 61)]",2,0.018709182739257812,162,167
792,"(1, 0)","('on',)","(80,)","(8300,)","('on',)","(80,)","(8300,)","(0, 34)","[('setSaturation>1', 34)]",1,0.015470266342163086,135,139
793,"(0, 24)","('on',)","(44,)","(4600,)","('on',)","(44,)","(4600,)","(0, 53)","[('setSaturation>1', 53)]",1,0.01764822006225586,154,158
794,"(0, 6)","('on',)","(14,)","(2700,)","('on',)","(14,)","(2700,)","(71, 0)","[('setHue>1', 71)]",1,0.008314132690429688,73,75
795,"(0, 3)","('on',)","(3,)","(7600,)","('on',)","(83,)","(4900,)","(0, 3)","[('setColorTemperature>1', 4900), ('setLevel>1', 83)]",2,0.0067250728607177734,84,114
796,"(0, 70)","('on',)","(64,)","(7700,)","('on',)","(64,)","(5700,)","(4, 0)","[('setColorTemperature>1', 5700), ('setHue>1', 4)]",2,0.0029039382934570312,37,43
797,"(0, 34)","('off',)","(7,)","(7300,)","('on',)","(7,)","(7300,)","(32, 0)","[('on', None), ('setHue>1', 32)]",2,0.004190683364868164,34,37
798,"(66, 0)","('on',)","(8,)","(8900,)","('on',)","(13,)","(8900,)","(27, 0)","[('setHue>1', 27), ('setLevel>1', 13)]",2,0.004229545593261719,29,44
799,"(52, 0)","('off',)","(67,)","(2300,)","('on',)","(67,)","(2300,)","(0, 54)","[('on', None), ('setSaturation>1', 54)]",2,0.018038511276245117,155,160
800,"(67, 0)","('on',)","(73,)","(8300,)","('on',)","(73,)","(8300,)","(83, 0)","[('setHue>1', 83)]",1,0.009643316268920898,84,87
801,"(0, 89)","('on',)","(31,)","(8000,)","('on',)","(49,)","(8000,)","(0, 89)","[('setLevel>1', 49)]",1,0.0031027793884277344,50,53
802,"(0, 83)","('off',)","(33,)","(4900,)","('on',)","(33,)","(4900,)","(79, 0)","[('on', None), ('setHue>1', 79)]",2,0.009499311447143555,81,84
803,"(81, 0)","('off',)","(89,)","(3000,)","('on',)","(89,)","(3000,)","(0, 73)","[('on', None), ('setSaturation>1', 73)]",2,0.020198583602905273,174,179
804,"(0, 62)","('on',)","(21,)","(4300,)","('on',)","(34,)","(4300,)","(0, 60)","[('setSaturation>1', 60), ('setLevel>1', 34)]",2,0.02051544189453125,162,199
805,"(0, 31)","('on',)","(13,)","(5700,)","('on',)","(13,)","(5700,)","(41, 0)","[('setHue>1', 41)]",1,0.00494384765625,43,45
806,"(51, 0)","('off',)","(96,)","(4000,)","('on',)","(27,)","(4000,)","(0, 97)","[('on', None), ('setSaturation>1', 97), ('setLevel>1', 27)]",3,0.024628877639770508,198,230
807,"(29, 0)","('on',)","(69,)","(6500,)","('on',)","(78,)","(6500,)","(29, 0)","[('setLevel>1', 78)]",1,0.005033254623413086,79,82
808,"(0, 28)","('off',)","(3,)","(7100,)","('on',)","(3,)","(7100,)","(0, 34)","[('on', None), ('setSaturation>1', 34)]",2,0.015820026397705078,135,140
809,"(72, 0)","('off',)","(19,)","(8400,)","('on',)","(22,)","(8400,)","(72, 0)","[('on', None), ('setLevel>1', 22)]",2,0.0017855167388916016,23,27
810,"(82, 0)","('on',)","(65,)","(3800,)","('on',)","(65,)","(2900,)","(0, 37)","[('setColorTemperature>1', 2900), ('setSaturation>1', 37)]",2,0.016456127166748047,138,149
811,"(92, 0)","('off',)","(28,)","(4600,)","('on',)","(89,)","(4600,)","(0, 85)","[('on', None), ('setSaturation>1', 85), ('setLevel>1', 89)]",3,0.02693772315979004,186,280
812,"(39, 0)","('off',)","(85,)","(5400,)","('on',)","(94,)","(5700,)","(39, 0)","[('on', None), ('setColorTemperature>1', 5700), ('setLevel>1', 94)]",3,0.008105039596557617,95,134
813,"(0, 14)","('on',)","(24,)","(8200,)","('on',)","(24,)","(4900,)","(0, 19)","[('setColorTemperature>1', 4900), ('setSaturation>1', 19)]",2,0.015434980392456055,120,151
814,"(0, 87)","('on',)","(2,)","(7000,)","('on',)","(62,)","(7000,)","(43, 0)","[('setHue>1', 43), ('setLevel>1', 62)]",2,0.008826255798339844,63,109
815,"(0, 86)","('off',)","(74,)","(6900,)","('on',)","(12,)","(6900,)","(0, 93)","[('on', None), ('setSaturation>1', 93), ('setLevel>1', 12)]",3,0.023252010345458984,194,211
816,"(17, 0)","('off',)","(17,)","(8200,)","('on',)","(17,)","(8200,)","(0, 54)","[('on', None), ('setSaturation>1', 54)]",2,0.01806473731994629,155,160
817,"(0, 74)","('off',)","(73,)","(6900,)","('on',)","(73,)","(6900,)","(48, 0)","[('on', None), ('setHue>1', 48)]",2,0.006018400192260742,50,53
818,"(0, 13)","('on',)","(46,)","(5800,)","('on',)","(75,)","(5800,)","(0, 37)","[('setSaturation>1', 37), ('setLevel>1', 75)]",2,0.020338058471679688,138,217
819,"(100, 0)","('on',)","(87,)","(7100,)","('on',)","(87,)","(7100,)","(89, 0)","[('setHue>1', 89)]",1,0.010309457778930664,91,93
820,"(66, 0)","('on',)","(33,)","(4900,)","('on',)","(74,)","(5800,)","(66, 0)","[('setColorTemperature>1', 5800), ('setLevel>1', 74)]",2,0.006707191467285156,75,114
821,"(14, 0)","('on',)","(12,)","(7000,)","('on',)","(12,)","(8400,)","(0, 41)","[('setColorTemperature>1', 8400), ('setSaturation>1', 41)]",2,0.019977807998657227,142,208
822,"(0, 22)","('off',)","(23,)","(4100,)","('on',)","(23,)","(4100,)","(0, 84)","[('on', None), ('setSaturation>1', 84)]",2,0.021296024322509766,185,190
823,"(0, 58)","('on',)","(22,)","(5900,)","('on',)","(22,)","(5900,)","(0, 27)","[('setSaturation>1', 27)]",1,0.014646530151367188,129,132
824,"(95, 0)","('off',)","(27,)","(8300,)","('on',)","(40,)","(8300,)","(82, 0)","[('on', None), ('setHue>1', 82), ('setLevel>1', 40)]",3,0.012274503707885742,84,127
825,"(0, 1)","('off',)","(84,)","(8600,)","('on',)","(74,)","(3700,)","(0, 1)","[('on', None), ('setColorTemperature>1', 3700), ('setLevel>1', 74)]",3,0.005862236022949219,76,94
826,"(0, 27)","('on',)","(26,)","(5800,)","('on',)","(26,)","(7100,)","(0, 49)","[('setColorTemperature>1', 7100), ('setSaturation>1', 49)]",2,0.02014470100402832,150,203
827,"(57, 0)","('on',)","(55,)","(7700,)","('on',)","(55,)","(5300,)","(0, 54)","[('setColorTemperature>1', 5300), ('setSaturation>1', 54)]",2,0.019681692123413086,155,190
828,"(0, 64)","('on',)","(78,)","(4400,)","('on',)","(83,)","(7600,)","(0, 64)","[('setColorTemperature>1', 7600), ('setLevel>1', 83)]",2,0.00824284553527832,84,141
829,"(0, 99)","('off',)","(75,)","(2200,)","('on',)","(75,)","(5200,)","(0, 1)","[('on', None), ('setColorTemperature>1', 5200), ('setSaturation>1', 1)]",3,0.013958930969238281,103,137
830,"(0, 8)","('off',)","(82,)","(7500,)","('on',)","(1,)","(7500,)","(81, 0)","[('on', None), ('setHue>1', 81), ('setLevel>1', 1)]",3,0.009894847869873047,83,87
831,"(0, 0)","('off',)","(69,)","(7600,)","('on',)","(75,)","(7600,)","(42, 0)","[('on', None), ('setHue>1', 42), ('setLevel>1', 75)]",3,0.009796142578125,76,122
832,"(78, 0)","('off',)","(64,)","(5800,)","('on',)","(64,)","(5800,)","(76, 0)","[('on', None), ('setHue>1', 76)]",2,0.009177684783935547,78,81
833,"(7, 0)","('on',)","(24,)","(3400,)","('on',)","(24,)","(5500,)","(7, 0)","[('setColorTemperature>1', 5500)]",1,0.002134561538696289,34,37
834,"(0, 9)","('off',)","(7,)","(7500,)","('on',)","(7,)","(7500,)","(0, 3)","[('on', None), ('setSaturation>1', 3)]",2,0.012255668640136719,105,109
835,"(0, 72)","('on',)","(56,)","(7100,)","('on',)","(56,)","(6000,)","(74, 0)","[('setColorTemperature>1', 6000), ('setHue>1', 74)]",2,0.010941267013549805,76,116
836,"(0, 56)","('on',)","(85,)","(7700,)","('on',)","(85,)","(7700,)","(0, 81)","[('setSaturation>1', 81)]",1,0.02079486846923828,182,186
837,"(0, 62)","('on',)","(40,)","(8000,)","('on',)","(40,)","(4500,)","(55, 0)","[('setColorTemperature>1', 4500), ('setHue>1', 55)]",2,0.008014678955078125,57,82
838,"(3, 0)","('on',)","(32,)","(4600,)","('on',)","(32,)","(5800,)","(0, 83)","[('setColorTemperature>1', 5800), ('setSaturation>1', 83)]",2,0.023230314254760742,184,224
839,"(48, 0)","('on',)","(89,)","(8400,)","('on',)","(60,)","(8400,)","(0, 55)","[('setSaturation>1', 55), ('setLevel>1', 60)]",2,0.021401166915893555,156,220
840,"(0, 90)","('on',)","(57,)","(2300,)","('on',)","(81,)","(2300,)","(0, 90)","[('setLevel>1', 81)]",1,0.004931449890136719,82,85
841,"(0, 46)","('on',)","(12,)","(4500,)","('on',)","(12,)","(4500,)","(37, 0)","[('setHue>1', 37)]",1,0.00448155403137207,39,41
842,"(0, 63)","('on',)","(47,)","(7200,)","('on',)","(51,)","(7200,)","(52, 0)","[('setHue>1', 52), ('setLevel>1', 51)]",2,0.00926065444946289,54,107
843,"(0, 17)","('on',)","(88,)","(2600,)","('on',)","(45,)","(8600,)","(0, 17)","[('setColorTemperature>1', 8600), ('setLevel>1', 45)]",2,0.006621360778808594,65,113
844,"(0, 75)","('on',)","(61,)","(2800,)","('on',)","(69,)","(2800,)","(51, 0)","[('setHue>1', 51), ('setLevel>1', 69)]",2,0.010138273239135742,70,124
845,"(4, 0)","('on',)","(26,)","(5500,)","('on',)","(26,)","(5500,)","(0, 29)","[('setSaturation>1', 29)]",1,0.014884233474731445,130,134
846,"(0, 47)","('off',)","(4,)","(6200,)","('on',)","(4,)","(2600,)","(43, 0)","[('on', None), ('setColorTemperature>1', 2600), ('setHue>1', 43)]",3,0.0057926177978515625,45,52
847,"(27, 0)","('off',)","(79,)","(6500,)","('on',)","(84,)","(6500,)","(22, 0)","[('on', None), ('setHue>1', 22), ('setLevel>1', 84)]",3,0.008067846298217773,85,111
848,"(0, 32)","('on',)","(68,)","(8800,)","('on',)","(90,)","(8800,)","(52, 0)","[('setHue>1', 52), ('setLevel>1', 90)]",2,0.011542081832885742,91,146
849,"(70, 0)","('on',)","(71,)","(8300,)","('on',)","(71,)","(5500,)","(82, 0)","[('setColorTemperature>1', 5500), ('setHue>1', 82)]",2,0.01153254508972168,83,119
850,"(0, 0)","('off',)","(35,)","(5000,)","('on',)","(35,)","(2900,)","(0, 0)","[('on', None), ('setColorTemperature>1', 2900)]",2,0.0009062290191650391,9,12
851,"(0, 86)","('on',)","(30,)","(3700,)","('on',)","(30,)","(3700,)","(22, 0)","[('setHue>1', 22)]",1,0.0027883052825927734,24,26
852,"(66, 0)","('on',)","(59,)","(7100,)","('on',)","(4,)","(7100,)","(46, 0)","[('setHue>1', 46), ('setLevel>1', 4)]",2,0.0058460235595703125,48,54
853,"(0, 92)","('on',)","(83,)","(5700,)","('on',)","(16,)","(5700,)","(0, 48)","[('setSaturation>1', 48), ('setLevel>1', 16)]",2,0.01810002326965332,150,169
854,"(64, 0)","('off',)","(58,)","(3400,)","('on',)","(77,)","(3400,)","(64, 0)","[('on', None), ('setLevel>1', 77)]",2,0.004969596862792969,78,82
855,"(0, 1)","('off',)","(45,)","(7000,)","('on',)","(45,)","(7000,)","(0, 90)","[('on', None), ('setSaturation>1', 90)]",2,0.02206134796142578,191,196
856,"(0, 91)","('on',)","(1,)","(2200,)","('on',)","(1,)","(2200,)","(3, 0)","[('setHue>1', 3)]",1,0.0006291866302490234,5,7
857,"(37, 0)","('on',)","(30,)","(4500,)","('on',)","(24,)","(4500,)","(33, 0)","[('setHue>1', 33), ('setLevel>1', 24)]",2,0.005581378936767578,35,61
858,"(5, 0)","('off',)","(29,)","(2900,)","('on',)","(44,)","(2700,)","(5, 0)","[('on', None), ('setColorTemperature>1', 2700), ('setLevel>1', 44)]",3,0.0034673213958740234,45,54
859,"(76, 0)","('off',)","(8,)","(2900,)","('on',)","(8,)","(5600,)","(81, 0)","[('on', None), ('setColorTemperature>1', 5600), ('setHue>1', 81)]",3,0.011717796325683594,82,120
860,"(0, 36)","('off',)","(60,)","(2500,)","('on',)","(60,)","(2900,)","(0, 36)","[('on', None), ('setColorTemperature>1', 2900)]",2,0.0008807182312011719,8,12
861,"(81, 0)","('off',)","(41,)","(6000,)","('on',)","(41,)","(6000,)","(80, 0)","[('on', None), ('setHue>1', 80)]",2,0.009588479995727539,82,85
862,"(31, 0)","('off',)","(68,)","(3300,)","('on',)","(84,)","(6200,)","(31, 0)","[('on', None), ('setColorTemperature>1', 6200), ('setLevel>1', 84)]",3,0.00783991813659668,85,129
863,"(1, 0)","('off',)","(77,)","(6700,)","('on',)","(70,)","(6700,)","(35, 0)","[('on', None), ('setHue>1', 35), ('setLevel>1', 70)]",3,0.008765220642089844,72,110
864,"(18, 0)","('on',)","(63,)","(3300,)","('on',)","(63,)","(2900,)","(0, 45)","[('setColorTemperature>1', 2900), ('setSaturation>1', 45)]",2,0.017210721969604492,146,157
865,"(0, 63)","('off',)","(71,)","(6800,)","('on',)","(22,)","(6800,)","(0, 43)","[('on', None), ('setSaturation>1', 43), ('setLevel>1', 22)]",3,0.01819467544555664,145,171
866,"(66, 0)","('off',)","(63,)","(3500,)","('on',)","(63,)","(3500,)","(0, 82)","[('on', None), ('setSaturation>1', 82)]",2,0.021157503128051758,183,188
867,"(84, 0)","('on',)","(6,)","(8700,)","('on',)","(6,)","(7800,)","(0, 60)","[('setColorTemperature>1', 7800), ('setSaturation>1', 60)]",2,0.021795988082885742,161,221
868,"(0, 18)","('on',)","(41,)","(8100,)","('on',)","(41,)","(8100,)","(0, 53)","[('setSaturation>1', 53)]",1,0.0176541805267334,154,158
869,"(0, 7)","('on',)","(20,)","(8700,)","('on',)","(96,)","(8700,)","(0, 13)","[('setSaturation>1', 13), ('setLevel>1', 96)]",2,0.018825769424438477,114,214
870,"(0, 93)","('off',)","(13,)","(7200,)","('on',)","(13,)","(7200,)","(0, 95)","[('on', None), ('setSaturation>1', 95)]",2,0.02258157730102539,196,201
871,"(29, 0)","('off',)","(95,)","(3400,)","('on',)","(95,)","(3800,)","(13, 0)","[('on', None), ('setColorTemperature>1', 3800), ('setHue>1', 13)]",3,0.0031065940856933594,17,34
872,"(54, 0)","('on',)","(46,)","(7400,)","('on',)","(9,)","(7400,)","(54, 0)","[('setLevel>1', 9)]",1,0.000720977783203125,11,13
873,"(63, 0)","('off',)","(90,)","(3900,)","('on',)","(90,)","(8700,)","(0, 37)","[('on', None), ('setColorTemperature>1', 8700), ('setSaturation>1', 37)]",3,0.02004265785217285,138,208
874,"(67, 0)","('on',)","(18,)","(2300,)","('on',)","(18,)","(4100,)","(67, 0)","[('setColorTemperature>1', 4100)]",1,0.0012900829315185547,20,23
875,"(0, 98)","('off',)","(73,)","(8000,)","('on',)","(9,)","(8000,)","(89, 0)","[('on', None), ('setHue>1', 89), ('setLevel>1', 9)]",3,0.011196136474609375,91,103
876,"(2, 0)","('on',)","(60,)","(3900,)","('on',)","(45,)","(6500,)","(2, 0)","[('setColorTemperature>1', 6500), ('setLevel>1', 45)]",2,0.005411624908447266,47,92
877,"(0, 76)","('on',)","(99,)","(3800,)","('on',)","(38,)","(3800,)","(35, 0)","[('setHue>1', 35), ('setLevel>1', 38)]",2,0.006548166275024414,40,77
878,"(0, 23)","('on',)","(56,)","(8300,)","('on',)","(56,)","(8300,)","(0, 95)","[('setSaturation>1', 95)]",1,0.02222299575805664,196,200
879,"(0, 61)","('on',)","(50,)","(5900,)","('on',)","(28,)","(5900,)","(77, 0)","[('setHue>1', 77), ('setLevel>1', 28)]",2,0.010873556137084961,79,109
880,"(30, 0)","('off',)","(100,)","(2200,)","('on',)","(74,)","(2200,)","(0, 86)","[('on', None), ('setSaturation>1', 86), ('setLevel>1', 74)]",3,0.026123046875,187,266
881,"(0, 0)","('on',)","(95,)","(3100,)","('on',)","(95,)","(3100,)","(0, 53)","[('setSaturation>1', 53)]",1,0.0175783634185791,154,158
882,"(0, 29)","('off',)","(17,)","(5700,)","('on',)","(17,)","(5700,)","(67, 0)","[('on', None), ('setHue>1', 67)]",2,0.008150577545166016,69,72
883,"(52, 0)","('off',)","(6,)","(8900,)","('on',)","(54,)","(8900,)","(56, 0)","[('on', None), ('setHue>1', 56), ('setLevel>1', 54)]",3,0.010166406631469727,57,115
884,"(0, 57)","('on',)","(32,)","(8700,)","('on',)","(100,)","(8800,)","(0, 57)","[('setColorTemperature>1', 8800), ('setLevel>1', 100)]",2,0.009949207305908203,101,170
885,"(85, 0)","('on',)","(80,)","(3300,)","('on',)","(80,)","(3000,)","(49, 0)","[('setColorTemperature>1', 3000), ('setHue>1', 49)]",2,0.006396055221557617,51,61
886,"(40, 0)","('on',)","(52,)","(5100,)","('on',)","(52,)","(5100,)","(0, 47)","[('setSaturation>1', 47)]",1,0.016882658004760742,148,152
887,"(0, 91)","('on',)","(82,)","(8000,)","('on',)","(82,)","(8500,)","(0, 91)","[('setColorTemperature>1', 8500)]",1,0.003827333450317383,64,67
888,"(0, 5)","('off',)","(91,)","(6100,)","('on',)","(68,)","(6100,)","(0, 55)","[('on', None), ('setSaturation>1', 55), ('setLevel>1', 68)]",3,0.022192001342773438,156,229
889,"(0, 61)","('off',)","(99,)","(5800,)","('on',)","(99,)","(5800,)","(0, 32)","[('on', None), ('setSaturation>1', 32)]",2,0.015559673309326172,134,138
890,"(95, 0)","('off',)","(56,)","(5700,)","('on',)","(56,)","(5700,)","(0, 31)","[('on', None), ('setSaturation>1', 31)]",2,0.015361785888671875,132,137
891,"(81, 0)","('off',)","(78,)","(3000,)","('on',)","(86,)","(3000,)","(0, 37)","[('on', None), ('setSaturation>1', 37), ('setLevel>1', 86)]",3,0.021277666091918945,138,229
892,"(0, 84)","('off',)","(59,)","(7600,)","('on',)","(59,)","(7600,)","(24, 0)","[('on', None), ('setHue>1', 24)]",2,0.003282785415649414,26,29
893,"(53, 0)","('on',)","(96,)","(3100,)","('on',)","(96,)","(3100,)","(0, 2)","[('setSaturation>1', 2)]",1,0.01183938980102539,103,107
894,"(33, 0)","('on',)","(42,)","(7000,)","('on',)","(42,)","(7000,)","(74, 0)","[('setHue>1', 74)]",1,0.008585691452026367,75,78
895,"(0, 29)","('on',)","(63,)","(4300,)","('on',)","(63,)","(4300,)","(80, 0)","[('setHue>1', 80)]",1,0.00926971435546875,82,84
896,"(0, 36)","('on',)","(11,)","(3200,)","('on',)","(66,)","(8800,)","(0, 36)","[('setColorTemperature>1', 8800), ('setLevel>1', 66)]",2,0.007958412170410156,67,136
897,"(91, 0)","('on',)","(13,)","(5900,)","('on',)","(13,)","(5900,)","(47, 0)","[('setHue>1', 47)]",1,0.005629301071166992,49,51
898,"(0, 4)","('on',)","(5,)","(5900,)","('on',)","(5,)","(5200,)","(0, 17)","[('setColorTemperature>1', 5200), ('setSaturation>1', 17)]",2,0.015375614166259766,118,152
899,"(60, 0)","('on',)","(70,)","(6400,)","('on',)","(70,)","(6500,)","(29, 0)","[('setColorTemperature>1', 6500), ('setHue>1', 29)]",2,0.0061686038970947266,44,76
900,"(32, 0)","('on',)","(7,)","(5400,)","('on',)","(49,)","(3100,)","(32, 0)","[('setColorTemperature>1', 3100), ('setLevel>1', 49)]",2,0.0037071704864501953,50,62
901,"(94, 0)","('on',)","(64,)","(2800,)","('on',)","(92,)","(3100,)","(94, 0)","[('setColorTemperature>1', 3100), ('setLevel>1', 92)]",2,0.006217479705810547,93,105
902,"(7, 0)","('on',)","(38,)","(5800,)","('on',)","(84,)","(5800,)","(7, 0)","[('setLevel>1', 84)]",1,0.005114316940307617,85,88
903,"(15, 0)","('off',)","(98,)","(8100,)","('on',)","(67,)","(8100,)","(86, 0)","[('on', None), ('setHue>1', 86), ('setLevel>1', 67)]",3,0.014336109161376953,87,158
904,"(0, 6)","('off',)","(20,)","(3900,)","('on',)","(20,)","(6100,)","(0, 6)","[('on', None), ('setColorTemperature>1', 6100)]",2,0.0027303695678710938,40,44
905,"(40, 0)","('on',)","(5,)","(7900,)","('on',)","(12,)","(7900,)","(0, 16)","[('setSaturation>1', 16), ('setLevel>1', 12)]",2,0.014260530471801758,117,133
906,"(0, 100)","('off',)","(67,)","(2700,)","('on',)","(91,)","(2700,)","(0, 66)","[('on', None), ('setSaturation>1', 66), ('setLevel>1', 91)]",3,0.024796009063720703,168,263
907,"(0, 14)","('off',)","(14,)","(5400,)","('on',)","(14,)","(5400,)","(9, 0)","[('on', None), ('setHue>1', 9)]",2,0.0016179084777832031,11,14
908,"(0, 26)","('off',)","(5,)","(8800,)","('on',)","(5,)","(6600,)","(0, 84)","[('on', None), ('setColorTemperature>1', 6600), ('setSaturation>1', 84)]",3,0.02396416664123535,185,234
909,"(0, 72)","('off',)","(2,)","(5000,)","('on',)","(2,)","(5000,)","(53, 0)","[('on', None), ('setHue>1', 53)]",2,0.006517171859741211,55,58
910,"(9, 0)","('on',)","(55,)","(6900,)","('on',)","(44,)","(6900,)","(9, 0)","[('setLevel>1', 44)]",1,0.0027472972869873047,46,48
911,"(14, 0)","('on',)","(2,)","(2400,)","('on',)","(2,)","(5400,)","(0, 30)","[('setColorTemperature>1', 5400), ('setSaturation>1', 30)]",2,0.01694488525390625,131,167
912,"(0, 56)","('off',)","(77,)","(4100,)","('on',)","(77,)","(7900,)","(20, 0)","[('on', None), ('setColorTemperature>1', 7900), ('setHue>1', 20)]",3,0.00622105598449707,58,82
913,"(27, 0)","('on',)","(40,)","(7100,)","('on',)","(74,)","(3700,)","(27, 0)","[('setColorTemperature>1', 3700), ('setLevel>1', 74)]",2,0.005464076995849609,75,93
914,"(0, 46)","('off',)","(55,)","(4400,)","('on',)","(46,)","(4400,)","(0, 89)","[('on', None), ('setSaturation>1', 89), ('setLevel>1', 46)]",3,0.024646520614624023,190,241
915,"(0, 47)","('on',)","(42,)","(7300,)","('on',)","(88,)","(5100,)","(0, 47)","[('setColorTemperature>1', 5100), ('setLevel>1', 88)]",2,0.007105827331542969,89,121
916,"(48, 0)","('off',)","(56,)","(5000,)","('on',)","(70,)","(4100,)","(48, 0)","[('on', None), ('setColorTemperature>1', 4100), ('setLevel>1', 70)]",3,0.005753755569458008,71,94
917,"(0, 16)","('on',)","(11,)","(7600,)","('on',)","(11,)","(7600,)","(0, 32)","[('setSaturation>1', 32)]",1,0.015269994735717773,133,137
918,"(0, 0)","('on',)","(100,)","(5700,)","('on',)","(41,)","(5700,)","(89, 0)","[('setHue>1', 89), ('setLevel>1', 41)]",2,0.01284933090209961,90,134
919,"(0, 40)","('on',)","(77,)","(8200,)","('on',)","(77,)","(6700,)","(45, 0)","[('setColorTemperature>1', 6700), ('setHue>1', 45)]",2,0.008037805557250977,47,94
920,"(47, 0)","('on',)","(46,)","(4300,)","('on',)","(46,)","(5200,)","(0, 15)","[('setColorTemperature>1', 5200), ('setSaturation>1', 15)]",2,0.015138387680053711,116,150
921,"(8, 0)","('off',)","(12,)","(6700,)","('on',)","(12,)","(5200,)","(0, 39)","[('on', None), ('setColorTemperature>1', 5200), ('setSaturation>1', 39)]",3,0.018098831176757812,140,175
922,"(22, 0)","('off',)","(99,)","(6800,)","('on',)","(99,)","(6800,)","(11, 0)","[('on', None), ('setHue>1', 11)]",2,0.0018138885498046875,13,16
923,"(0, 80)","('on',)","(31,)","(5100,)","('on',)","(4,)","(7900,)","(0, 80)","[('setColorTemperature>1', 7900), ('setLevel>1', 4)]",2,0.0038459300994873047,58,65
924,"(0, 40)","('on',)","(79,)","(5100,)","('on',)","(79,)","(5100,)","(24, 0)","[('setHue>1', 24)]",1,0.003016233444213867,26,28
925,"(52, 0)","('on',)","(17,)","(5000,)","('on',)","(17,)","(5000,)","(9, 0)","[('setHue>1', 9)]",1,0.0013175010681152344,11,13
926,"(36, 0)","('off',)","(82,)","(6100,)","('on',)","(97,)","(6000,)","(36, 0)","[('on', None), ('setColorTemperature>1', 6000), ('setLevel>1', 97)]",3,0.00845789909362793,98,140
927,"(0, 87)","('off',)","(14,)","(6700,)","('on',)","(14,)","(6700,)","(23, 0)","[('on', None), ('setHue>1', 23)]",2,0.0031859874725341797,25,28
928,"(23, 0)","('off',)","(44,)","(8900,)","('on',)","(66,)","(6600,)","(23, 0)","[('on', None), ('setColorTemperature>1', 6600), ('setLevel>1', 66)]",3,0.006981611251831055,67,115
929,"(0, 92)","('on',)","(36,)","(5700,)","('on',)","(36,)","(5700,)","(0, 75)","[('setSaturation>1', 75)]",1,0.02016615867614746,177,180
