,prev,prev,prev,prev,next,next,next,next,plan,plan,plan,plan,plan
853,"(0, 32)","('on',)","(33,)","(6700,)","('on',)","(33,)","(6700,)","(18, 0)","[('setHue>1', 18)]",1,0.0022683143615722656,20,22
854,"(77, 0)","('on',)","(95,)","(3800,)","('on',)","(66,)","(3800,)","(77, 0)","[('setLevel', 66)]",1,0.003996372222900391,68,70
855,"(0, 64)","('on',)","(9,)","(5700,)","('on',)","(9,)","(5700,)","(0, 95)","[('setSaturation>1', 95)]",1,0.02198481559753418,196,200
856,"(0, 18)","('on',)","(26,)","(2300,)","('on',)","(26,)","(2300,)","(0, 80)","[('setSaturation>1', 80)]",1,0.02037954330444336,181,185
857,"(32, 0)","('on',)","(1,)","(8800,)","('on',)","(1,)","(8800,)","(80, 0)","[('setHue>1', 80)]",1,0.009203433990478516,81,84
858,"(0, 82)","('off',)","(90,)","(5900,)","('on',)","(90,)","(4200,)","(0, 82)","[('on', None), ('setColorTemperature>1', 4200)]",2,0.0016393661499023438,22,25
859,"(0, 58)","('off',)","(26,)","(3700,)","('on',)","(26,)","(3700,)","(0, 35)","[('on', None), ('setSaturation>1', 35)]",2,0.015755653381347656,137,141
860,"(77, 0)","('on',)","(51,)","(8100,)","('on',)","(51,)","(8100,)","(48, 0)","[('setHue>1', 48)]",1,0.005609989166259766,50,52
861,"(0, 25)","('off',)","(93,)","(7900,)","('on',)","(17,)","(7900,)","(0, 25)","[('on', None), ('setLevel', 17)]",2,0.0014541149139404297,19,22
862,"(0, 88)","('off',)","(2,)","(8600,)","('on',)","(67,)","(8600,)","(0, 88)","[('on', None), ('setLevel', 67)]",2,0.004330635070800781,68,72
863,"(0, 50)","('off',)","(45,)","(4600,)","('on',)","(45,)","(4600,)","(0, 17)","[('on', None), ('setSaturation>1', 17)]",2,0.013663768768310547,119,123
864,"(50, 0)","('on',)","(23,)","(4000,)","('on',)","(50,)","(4000,)","(50, 0)","[('setLevel', 50)]",1,0.003103494644165039,51,54
865,"(43, 0)","('off',)","(35,)","(7800,)","('on',)","(35,)","(8300,)","(43, 0)","[('on', None), ('setColorTemperature>1', 8300)]",2,0.00397038459777832,62,66
866,"(2, 0)","('on',)","(41,)","(4300,)","('on',)","(71,)","(4300,)","(2, 0)","[('setLevel', 71)]",1,0.0043125152587890625,72,75
867,"(0, 98)","('on',)","(71,)","(8100,)","('on',)","(25,)","(8100,)","(0, 98)","[('setLevel', 25)]",1,0.0016472339630126953,27,29
868,"(0, 52)","('off',)","(19,)","(8900,)","('on',)","(19,)","(6100,)","(0, 52)","[('on', None), ('setColorTemperature>1', 6100)]",2,0.0026977062225341797,41,44
869,"(0, 78)","('on',)","(0,)","(3100,)","('on',)","(80,)","(3100,)","(0, 78)","[('setLevel', 80)]",1,0.00485539436340332,81,84
870,"(63, 0)","('on',)","(3,)","(4100,)","('on',)","(3,)","(4100,)","(73, 0)","[('setHue>1', 73)]",1,0.008375883102416992,74,77
871,"(0, 67)","('off',)","(78,)","(2700,)","('on',)","(78,)","(3600,)","(0, 67)","[('on', None), ('setColorTemperature>1', 3600)]",2,0.0012629032135009766,15,19
872,"(0, 21)","('on',)","(86,)","(6000,)","('on',)","(86,)","(6000,)","(0, 3)","[('setSaturation>1', 3)]",1,0.01189732551574707,105,108
873,"(75, 0)","('on',)","(51,)","(8200,)","('on',)","(88,)","(8200,)","(75, 0)","[('setLevel', 88)]",1,0.005282163619995117,89,92
874,"(0, 9)","('off',)","(10,)","(3200,)","('on',)","(10,)","(3200,)","(38, 0)","[('on', None), ('setHue>1', 38)]",2,0.004791975021362305,40,43
875,"(16, 0)","('off',)","(47,)","(8400,)","('on',)","(1,)","(8400,)","(16, 0)","[('on', None), ('setLevel', 1)]",2,0.0005083084106445312,3,6
876,"(0, 88)","('off',)","(27,)","(7300,)","('on',)","(27,)","(2400,)","(0, 88)","[('on', None), ('setColorTemperature>1', 2400)]",2,0.0005762577056884766,4,7
877,"(23, 0)","('on',)","(62,)","(5600,)","('on',)","(62,)","(5600,)","(0, 89)","[('setSaturation>1', 89)]",1,0.021391630172729492,190,194
878,"(85, 0)","('off',)","(67,)","(8700,)","('on',)","(67,)","(8700,)","(80, 0)","[('on', None), ('setHue>1', 80)]",2,0.009430646896362305,82,85
879,"(3, 0)","('off',)","(26,)","(6400,)","('on',)","(75,)","(6400,)","(3, 0)","[('on', None), ('setLevel', 75)]",2,0.0048139095306396484,76,80
880,"(0, 25)","('off',)","(27,)","(5600,)","('on',)","(27,)","(4900,)","(0, 25)","[('on', None), ('setColorTemperature>1', 4900)]",2,0.0020155906677246094,29,32
881,"(0, 52)","('on',)","(63,)","(5900,)","('on',)","(63,)","(5900,)","(0, 34)","[('setSaturation>1', 34)]",1,0.015304327011108398,136,139
882,"(19, 0)","('on',)","(30,)","(5300,)","('on',)","(51,)","(5300,)","(19, 0)","[('setLevel', 51)]",1,0.0031528472900390625,52,55
883,"(64, 0)","('off',)","(22,)","(7200,)","('on',)","(22,)","(7200,)","(0, 50)","[('on', None), ('setSaturation>1', 50)]",2,0.017330408096313477,151,156
884,"(0, 24)","('off',)","(39,)","(6200,)","('on',)","(39,)","(6200,)","(97, 0)","[('on', None), ('setHue>1', 97)]",2,0.011383295059204102,99,102
885,"(0, 3)","('off',)","(48,)","(8100,)","('on',)","(48,)","(8100,)","(72, 0)","[('on', None), ('setHue>1', 72)]",2,0.008619308471679688,74,77
886,"(91, 0)","('off',)","(62,)","(7700,)","('on',)","(62,)","(7700,)","(0, 59)","[('on', None), ('setSaturation>1', 59)]",2,0.018352746963500977,160,165
887,"(0, 28)","('on',)","(16,)","(7000,)","('on',)","(67,)","(7000,)","(0, 28)","[('setLevel', 67)]",1,0.004033327102661133,68,71
888,"(0, 75)","('off',)","(57,)","(6400,)","('on',)","(94,)","(6400,)","(0, 75)","[('on', None), ('setLevel', 94)]",2,0.0059125423431396484,95,99
889,"(32, 0)","('on',)","(32,)","(8300,)","('on',)","(32,)","(6600,)","(32, 0)","[('setColorTemperature>1', 6600)]",1,0.0027031898498535156,46,48
890,"(0, 66)","('on',)","(9,)","(8300,)","('on',)","(9,)","(8300,)","(0, 87)","[('setSaturation>1', 87)]",1,0.021194934844970703,188,192
891,"(0, 50)","('on',)","(78,)","(8900,)","('on',)","(43,)","(8900,)","(0, 50)","[('setLevel', 43)]",1,0.002699136734008789,45,47
892,"(0, 49)","('on',)","(57,)","(6400,)","('on',)","(57,)","(6400,)","(0, 77)","[('setSaturation>1', 77)]",1,0.020075321197509766,178,182
893,"(2, 0)","('off',)","(15,)","(6400,)","('on',)","(57,)","(6400,)","(2, 0)","[('on', None), ('setLevel', 57)]",2,0.0037364959716796875,58,62
894,"(0, 53)","('off',)","(71,)","(3500,)","('on',)","(71,)","(3500,)","(0, 99)","[('on', None), ('setSaturation>1', 99)]",2,0.02270340919494629,200,205
895,"(94, 0)","('off',)","(6,)","(4500,)","('on',)","(6,)","(4500,)","(0, 40)","[('on', None), ('setSaturation>1', 40)]",2,0.016104936599731445,141,146
896,"(21, 0)","('off',)","(41,)","(7400,)","('on',)","(52,)","(7400,)","(21, 0)","[('on', None), ('setLevel', 52)]",2,0.0034551620483398438,53,57
897,"(0, 96)","('on',)","(8,)","(2800,)","('on',)","(7,)","(2800,)","(0, 96)","[('setLevel', 7)]",1,0.0005855560302734375,9,11
898,"(0, 37)","('on',)","(8,)","(7700,)","('on',)","(8,)","(5800,)","(0, 37)","[('setColorTemperature>1', 5800)]",1,0.0022573471069335938,38,40
899,"(0, 36)","('on',)","(51,)","(3700,)","('on',)","(28,)","(3700,)","(0, 36)","[('setLevel', 28)]",1,0.001781463623046875,30,32
900,"(43, 0)","('off',)","(11,)","(5100,)","('on',)","(81,)","(5100,)","(43, 0)","[('on', None), ('setLevel', 81)]",2,0.00508880615234375,82,86
901,"(0, 66)","('off',)","(90,)","(6800,)","('on',)","(90,)","(6800,)","(79, 0)","[('on', None), ('setHue>1', 79)]",2,0.00932002067565918,81,84
902,"(0, 49)","('off',)","(7,)","(3900,)","('on',)","(7,)","(7700,)","(0, 49)","[('on', None), ('setColorTemperature>1', 7700)]",2,0.0035996437072753906,56,60
903,"(42, 0)","('off',)","(4,)","(8000,)","('on',)","(4,)","(8400,)","(42, 0)","[('on', None), ('setColorTemperature>1', 8400)]",2,0.003987312316894531,63,67
904,"(14, 0)","('off',)","(20,)","(8500,)","('on',)","(46,)","(8500,)","(14, 0)","[('on', None), ('setLevel', 46)]",2,0.003140687942504883,47,51
905,"(0, 25)","('on',)","(59,)","(4000,)","('on',)","(59,)","(3500,)","(0, 25)","[('setColorTemperature>1', 3500)]",1,0.0009303092956542969,15,17
906,"(0, 28)","('on',)","(41,)","(8900,)","('on',)","(36,)","(8900,)","(0, 28)","[('setLevel', 36)]",1,0.002280712127685547,38,40
907,"(13, 0)","('off',)","(27,)","(7900,)","('on',)","(27,)","(5100,)","(13, 0)","[('on', None), ('setColorTemperature>1', 5100)]",2,0.0021338462829589844,31,34
908,"(30, 0)","('off',)","(55,)","(8800,)","('on',)","(55,)","(8800,)","(0, 90)","[('on', None), ('setSaturation>1', 90)]",2,0.021657466888427734,191,196
909,"(0, 75)","('off',)","(95,)","(3600,)","('on',)","(95,)","(8000,)","(0, 75)","[('on', None), ('setColorTemperature>1', 8000)]",2,0.0037565231323242188,59,63
910,"(0, 70)","('on',)","(78,)","(8200,)","('on',)","(78,)","(8200,)","(70, 0)","[('setHue>1', 70)]",1,0.008008480072021484,72,74
911,"(0, 74)","('off',)","(29,)","(3800,)","('on',)","(3,)","(3800,)","(0, 74)","[('on', None), ('setLevel', 3)]",2,0.0006244182586669922,5,8
912,"(33, 0)","('on',)","(20,)","(5600,)","('on',)","(20,)","(5600,)","(0, 43)","[('setSaturation>1', 43)]",1,0.01663970947265625,144,148
913,"(68, 0)","('on',)","(100,)","(7300,)","('on',)","(100,)","(7300,)","(55, 0)","[('setHue>1', 55)]",1,0.006476879119873047,57,59
914,"(0, 38)","('off',)","(57,)","(6700,)","('on',)","(57,)","(6700,)","(0, 50)","[('on', None), ('setSaturation>1', 50)]",2,0.01748490333557129,151,156
915,"(0, 100)","('off',)","(70,)","(6900,)","('on',)","(26,)","(6900,)","(0, 100)","[('on', None), ('setLevel', 26)]",2,0.0020020008087158203,28,31
916,"(0, 0)","('on',)","(86,)","(7600,)","('on',)","(34,)","(7600,)","(0, 0)","[('setLevel', 34)]",1,0.002240419387817383,36,38
917,"(33, 0)","('on',)","(13,)","(3400,)","('on',)","(13,)","(4200,)","(33, 0)","[('setColorTemperature>1', 4200)]",1,0.0015130043029785156,21,24
918,"(0, 46)","('off',)","(81,)","(7000,)","('on',)","(81,)","(4900,)","(0, 46)","[('on', None), ('setColorTemperature>1', 4900)]",2,0.0022912025451660156,29,32
919,"(0, 85)","('on',)","(56,)","(3500,)","('on',)","(56,)","(3500,)","(0, 19)","[('setSaturation>1', 19)]",1,0.014470100402832031,121,124
920,"(94, 0)","('off',)","(46,)","(5500,)","('on',)","(84,)","(5500,)","(94, 0)","[('on', None), ('setLevel', 84)]",2,0.00544428825378418,85,89
921,"(51, 0)","('on',)","(46,)","(2800,)","('on',)","(46,)","(5000,)","(51, 0)","[('setColorTemperature>1', 5000)]",1,0.00182342529296875,29,32
922,"(0, 93)","('on',)","(46,)","(2900,)","('on',)","(69,)","(2900,)","(0, 93)","[('setLevel', 69)]",1,0.004275798797607422,70,73
923,"(0, 15)","('on',)","(79,)","(6100,)","('on',)","(79,)","(6100,)","(0, 4)","[('setSaturation>1', 4)]",1,0.012273788452148438,106,109
924,"(0, 59)","('on',)","(59,)","(4200,)","('on',)","(59,)","(4200,)","(0, 61)","[('setSaturation>1', 61)]",1,0.01830005645751953,162,166
925,"(7, 0)","('off',)","(84,)","(2700,)","('on',)","(84,)","(2700,)","(0, 75)","[('on', None), ('setSaturation>1', 75)]",2,0.020269393920898438,176,181
926,"(0, 42)","('on',)","(42,)","(8100,)","('on',)","(42,)","(6400,)","(0, 42)","[('setColorTemperature>1', 6400)]",1,0.0026061534881591797,44,46
927,"(0, 8)","('off',)","(23,)","(7200,)","('on',)","(23,)","(7200,)","(71, 0)","[('on', None), ('setHue>1', 71)]",2,0.008454561233520508,73,76
928,"(0, 20)","('on',)","(2,)","(3800,)","('on',)","(2,)","(3800,)","(0, 11)","[('setSaturation>1', 11)]",1,0.012708663940429688,113,116
929,"(0, 9)","('on',)","(17,)","(7800,)","('on',)","(17,)","(3400,)","(0, 9)","[('setColorTemperature>1', 3400)]",1,0.0008757114410400391,14,16
930,"(0, 16)","('off',)","(84,)","(7100,)","('on',)","(76,)","(7100,)","(0, 16)","[('on', None), ('setLevel', 76)]",2,0.0048601627349853516,78,81
931,"(0, 92)","('off',)","(56,)","(6700,)","('on',)","(1,)","(6700,)","(0, 92)","[('on', None), ('setLevel', 1)]",2,0.0005123615264892578,3,6
932,"(0, 87)","('on',)","(16,)","(2700,)","('on',)","(16,)","(2700,)","(0, 79)","[('setSaturation>1', 79)]",1,0.020299196243286133,181,184
933,"(89, 0)","('on',)","(49,)","(5800,)","('on',)","(55,)","(5800,)","(89, 0)","[('setLevel', 55)]",1,0.0033550262451171875,56,59
934,"(0, 94)","('off',)","(21,)","(4800,)","('on',)","(76,)","(4800,)","(0, 94)","[('on', None), ('setLevel', 76)]",2,0.004852771759033203,77,81
935,"(0, 93)","('off',)","(41,)","(8800,)","('on',)","(41,)","(4400,)","(0, 93)","[('on', None), ('setColorTemperature>1', 4400)]",2,0.0017104148864746094,24,27
936,"(54, 0)","('on',)","(96,)","(5900,)","('on',)","(96,)","(5900,)","(0, 64)","[('setSaturation>1', 64)]",1,0.01858043670654297,165,169
937,"(0, 72)","('on',)","(10,)","(3000,)","('on',)","(10,)","(8100,)","(0, 72)","[('setColorTemperature>1', 8100)]",1,0.0036432743072509766,60,63
938,"(0, 83)","('on',)","(2,)","(2800,)","('on',)","(2,)","(2800,)","(0, 69)","[('setSaturation>1', 69)]",1,0.019319772720336914,171,174
939,"(14, 0)","('on',)","(29,)","(4700,)","('on',)","(29,)","(4700,)","(19, 0)","[('setHue>1', 19)]",1,0.002409219741821289,20,23
940,"(15, 0)","('off',)","(29,)","(6400,)","('on',)","(29,)","(6400,)","(0, 22)","[('on', None), ('setSaturation>1', 22)]",2,0.01422882080078125,123,128
941,"(59, 0)","('on',)","(95,)","(7800,)","('on',)","(95,)","(7800,)","(0, 81)","[('setSaturation>1', 81)]",1,0.020647048950195312,182,186
942,"(0, 80)","('on',)","(21,)","(2400,)","('on',)","(21,)","(2400,)","(22, 0)","[('setHue>1', 22)]",1,0.0027391910552978516,24,26
943,"(90, 0)","('off',)","(98,)","(2700,)","('on',)","(67,)","(2700,)","(90, 0)","[('on', None), ('setLevel', 67)]",2,0.0043506622314453125,69,72
944,"(41, 0)","('on',)","(59,)","(6900,)","('on',)","(59,)","(6900,)","(0, 13)","[('setSaturation>1', 13)]",1,0.012882471084594727,114,118
945,"(0, 8)","('on',)","(8,)","(5600,)","('on',)","(63,)","(5600,)","(0, 8)","[('setLevel', 63)]",1,0.0038101673126220703,64,67
946,"(0, 83)","('on',)","(64,)","(8200,)","('on',)","(50,)","(8200,)","(0, 83)","[('setLevel', 50)]",1,0.0030820369720458984,52,54
947,"(58, 0)","('on',)","(35,)","(4100,)","('on',)","(35,)","(2500,)","(58, 0)","[('setColorTemperature>1', 2500)]",1,0.0003521442413330078,5,7
948,"(43, 0)","('on',)","(92,)","(6200,)","('on',)","(51,)","(6200,)","(43, 0)","[('setLevel', 51)]",1,0.003155946731567383,53,55
949,"(59, 0)","('on',)","(50,)","(5700,)","('on',)","(50,)","(5700,)","(79, 0)","[('setHue>1', 79)]",1,0.009047269821166992,80,83
950,"(47, 0)","('off',)","(32,)","(4900,)","('on',)","(32,)","(4900,)","(0, 1)","[('on', None), ('setSaturation>1', 1)]",2,0.011893987655639648,102,107
951,"(0, 73)","('on',)","(20,)","(3400,)","('on',)","(33,)","(3400,)","(0, 73)","[('setLevel', 33)]",1,0.002109527587890625,34,37
952,"(79, 0)","('off',)","(81,)","(4100,)","('on',)","(81,)","(4100,)","(56, 0)","[('on', None), ('setHue>1', 56)]",2,0.006848573684692383,58,61
953,"(0, 65)","('off',)","(47,)","(7900,)","('on',)","(47,)","(7900,)","(0, 9)","[('on', None), ('setSaturation>1', 9)]",2,0.012783527374267578,111,115
954,"(0, 49)","('off',)","(61,)","(5600,)","('on',)","(61,)","(5600,)","(0, 62)","[('on', None), ('setSaturation>1', 62)]",2,0.018663406372070312,163,168
955,"(24, 0)","('on',)","(35,)","(3900,)","('on',)","(35,)","(3900,)","(24, 0)",[],0,6.4373016357421875e-06,1,4
956,"(0, 22)","('off',)","(75,)","(8600,)","('on',)","(75,)","(7900,)","(0, 22)","[('on', None), ('setColorTemperature>1', 7900)]",2,0.0037546157836914062,59,62
957,"(93, 0)","('off',)","(18,)","(3500,)","('on',)","(18,)","(3500,)","(0, 33)","[('on', None), ('setSaturation>1', 33)]",2,0.015337705612182617,134,139
958,"(0, 93)","('on',)","(24,)","(3700,)","('on',)","(24,)","(3700,)","(0, 93)",[],0,6.67572021484375e-06,1,4
959,"(0, 92)","('off',)","(5,)","(4200,)","('on',)","(5,)","(4200,)","(17, 0)","[('on', None), ('setHue>1', 17)]",2,0.0025069713592529297,19,22
960,"(44, 0)","('on',)","(88,)","(4900,)","('on',)","(1,)","(4900,)","(44, 0)","[('setLevel', 1)]",1,0.0002300739288330078,3,5
961,"(7, 0)","('on',)","(20,)","(3200,)","('on',)","(20,)","(3200,)","(20, 0)","[('setHue>1', 20)]",1,0.002538442611694336,21,24
962,"(85, 0)","('off',)","(19,)","(5700,)","('on',)","(19,)","(5400,)","(85, 0)","[('on', None), ('setColorTemperature>1', 5400)]",2,0.002301454544067383,34,37
963,"(58, 0)","('off',)","(13,)","(4000,)","('on',)","(13,)","(4000,)","(33, 0)","[('on', None), ('setHue>1', 33)]",2,0.004247426986694336,35,38
964,"(79, 0)","('off',)","(62,)","(7400,)","('on',)","(62,)","(7400,)","(48, 0)","[('on', None), ('setHue>1', 48)]",2,0.005904197692871094,50,53
965,"(0, 16)","('on',)","(72,)","(7900,)","('on',)","(82,)","(7900,)","(0, 16)","[('setLevel', 82)]",1,0.004935264587402344,83,86
966,"(26, 0)","('off',)","(53,)","(2400,)","('on',)","(53,)","(5600,)","(26, 0)","[('on', None), ('setColorTemperature>1', 5600)]",2,0.002402782440185547,35,39
967,"(0, 70)","('off',)","(17,)","(7100,)","('on',)","(17,)","(7100,)","(0, 59)","[('on', None), ('setSaturation>1', 59)]",2,0.01846170425415039,161,165
968,"(49, 0)","('off',)","(97,)","(7100,)","('on',)","(97,)","(7100,)","(88, 0)","[('on', None), ('setHue>1', 88)]",2,0.010310173034667969,89,93
969,"(0, 79)","('off',)","(32,)","(6400,)","('on',)","(32,)","(6400,)","(43, 0)","[('on', None), ('setHue>1', 43)]",2,0.005331754684448242,45,48
970,"(75, 0)","('on',)","(62,)","(5500,)","('on',)","(62,)","(5500,)","(28, 0)","[('setHue>1', 28)]",1,0.003423929214477539,30,32
971,"(0, 74)","('on',)","(76,)","(4400,)","('on',)","(64,)","(4400,)","(0, 74)","[('setLevel', 64)]",1,0.003851175308227539,66,68
972,"(0, 8)","('off',)","(40,)","(8500,)","('on',)","(40,)","(8500,)","(83, 0)","[('on', None), ('setHue>1', 83)]",2,0.009721517562866211,85,88
973,"(34, 0)","('on',)","(90,)","(6500,)","('on',)","(57,)","(6500,)","(34, 0)","[('setLevel', 57)]",1,0.003480672836303711,59,61
974,"(84, 0)","('on',)","(55,)","(4800,)","('on',)","(55,)","(4800,)","(0, 48)","[('setSaturation>1', 48)]",1,0.016887903213500977,149,153
975,"(69, 0)","('off',)","(22,)","(7300,)","('on',)","(22,)","(7300,)","(0, 55)","[('on', None), ('setSaturation>1', 55)]",2,0.01786017417907715,156,161
976,"(0, 36)","('on',)","(27,)","(7300,)","('on',)","(63,)","(7300,)","(0, 36)","[('setLevel', 63)]",1,0.0038115978240966797,64,67
977,"(65, 0)","('off',)","(66,)","(3000,)","('on',)","(66,)","(3000,)","(0, 29)","[('on', None), ('setSaturation>1', 29)]",2,0.015142202377319336,130,135
978,"(0, 8)","('off',)","(26,)","(8700,)","('on',)","(92,)","(8700,)","(0, 8)","[('on', None), ('setLevel', 92)]",2,0.0057830810546875,93,97
979,"(0, 28)","('off',)","(30,)","(4600,)","('on',)","(30,)","(4600,)","(48, 0)","[('on', None), ('setHue>1', 48)]",2,0.0058746337890625,50,53
980,"(68, 0)","('off',)","(43,)","(5500,)","('on',)","(43,)","(5500,)","(14, 0)","[('on', None), ('setHue>1', 14)]",2,0.0021436214447021484,16,19
981,"(0, 49)","('off',)","(33,)","(8000,)","('on',)","(33,)","(8000,)","(53, 0)","[('on', None), ('setHue>1', 53)]",2,0.006402730941772461,55,58
982,"(0, 25)","('on',)","(82,)","(3700,)","('on',)","(82,)","(7400,)","(0, 25)","[('setColorTemperature>1', 7400)]",1,0.0031745433807373047,53,56
983,"(99, 0)","('on',)","(59,)","(5900,)","('on',)","(59,)","(5900,)","(78, 0)","[('setHue>1', 78)]",1,0.008952856063842773,80,82
984,"(0, 39)","('off',)","(32,)","(3400,)","('on',)","(67,)","(3400,)","(0, 39)","[('on', None), ('setLevel', 67)]",2,0.0043032169342041016,68,72
985,"(0, 97)","('on',)","(30,)","(7800,)","('on',)","(30,)","(8200,)","(0, 97)","[('setColorTemperature>1', 8200)]",1,0.0036482810974121094,61,64
986,"(0, 78)","('off',)","(52,)","(6700,)","('on',)","(52,)","(7000,)","(0, 78)","[('on', None), ('setColorTemperature>1', 7000)]",2,0.0032579898834228516,49,53
987,"(28, 0)","('on',)","(48,)","(3700,)","('on',)","(48,)","(3700,)","(80, 0)","[('setHue>1', 80)]",1,0.009122610092163086,81,84
988,"(73, 0)","('off',)","(70,)","(6800,)","('on',)","(70,)","(4000,)","(73, 0)","[('on', None), ('setColorTemperature>1', 4000)]",2,0.0014901161193847656,20,23
989,"(0, 97)","('off',)","(78,)","(3600,)","('on',)","(78,)","(5300,)","(0, 97)","[('on', None), ('setColorTemperature>1', 5300)]",2,0.0022325515747070312,32,36
990,"(0, 2)","('on',)","(47,)","(2700,)","('on',)","(15,)","(2700,)","(0, 2)","[('setLevel', 15)]",1,0.0010883808135986328,17,19
991,"(0, 30)","('off',)","(41,)","(3300,)","('on',)","(41,)","(4500,)","(0, 30)","[('on', None), ('setColorTemperature>1', 4500)]",2,0.0017778873443603516,24,28
992,"(0, 56)","('off',)","(50,)","(8300,)","('on',)","(50,)","(4600,)","(0, 56)","[('on', None), ('setColorTemperature>1', 4600)]",2,0.0018734931945800781,26,29
993,"(22, 0)","('on',)","(7,)","(2800,)","('on',)","(45,)","(2800,)","(22, 0)","[('setLevel', 45)]",1,0.0028238296508789062,46,49
994,"(68, 0)","('off',)","(75,)","(2300,)","('on',)","(44,)","(2300,)","(68, 0)","[('on', None), ('setLevel', 44)]",2,0.0030508041381835938,46,49
995,"(82, 0)","('on',)","(30,)","(8700,)","('on',)","(30,)","(8700,)","(0, 5)","[('setSaturation>1', 5)]",1,0.012099504470825195,106,110
996,"(32, 0)","('off',)","(80,)","(8300,)","('on',)","(86,)","(8300,)","(32, 0)","[('on', None), ('setLevel', 86)]",2,0.0054585933685302734,87,91
997,"(99, 0)","('on',)","(61,)","(5400,)","('on',)","(61,)","(3400,)","(99, 0)","[('setColorTemperature>1', 3400)]",1,0.0008804798126220703,14,16
998,"(0, 65)","('on',)","(0,)","(7300,)","('on',)","(0,)","(7300,)","(51, 0)","[('setHue>1', 51)]",1,0.005971193313598633,53,55
999,"(71, 0)","('off',)","(36,)","(7100,)","('on',)","(36,)","(7100,)","(0, 21)","[('on', None), ('setSaturation>1', 21)]",2,0.014159440994262695,122,127
